@RELATION ant-1.6-allm

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
6,3,18,0,3,0,128,7,4,164,139,23.428571428571427,15,0,2.142857142857143,149,139,21.285714285714285,3,2,6,33.33333206,1,33.33333206,62.9629631,59.40860367,2,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.33333206,1,33.33333206,62.9629631,59.40860367,2,0.666666687,0,0,1.833333254,0.611111104,0.34333989,0.000347571,0.014802236,4,1859.570313,221,151.0665894,0.025797043,0.393611878,0.011396011,9.066502571,0.629629612,0.430389136,0.036488038,6.40801E-06,0.004383555,0.002840909,0.352928311,0,0.102592066,0.002840922,36.36786652,1,0.103317805,0.002840909,NO
22,5,73,1,17,151,618,30,9,684,219,22.8,406,0,13.533333333333333,278,153,9.266666666666667,14,40,182,21.97802162,1,7.142857075,69.2307663,30.64312744,71,0.780219793,41,22.52747345,3,2,6,33.33333206,1,33.33333206,5.413105488,76,2,0.666666687,2,33.33333206,12,38,132,28.78787804,1,8.333333015,68.94586945,30.74968147,47,0.712121189,17,12.87878799,9.399999619,0.671428561,0.138084218,0.076203801,0.329735935,15,4563.450195,243,160.2332001,0.063284002,521.2353516,0.042735044,22.24951363,0.692307711,0.456504852,0.089510612,0.00848572,0.004369313,0.012186654,0.350807756,0.769085109,0.133298263,0.229400352,47.1428833,81.29523468,0.133928642,0.230952367,YES
41,4,98,0,28,0,890,16,7,252,149,15.75,28,0,1.75,224,149,14.0,27,91,702,12.9629631,1,3.703703642,74.35897064,25.09615326,305.5,0.870370388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,91,702,12.9629631,1,3.703703642,74.35897064,25.09615326,305.5,0.870370388,0,0,21.31481552,0.789437592,0.073282361,0.092881002,0.313514262,28,6224.783203,261,169.8166046,0.086192787,538.203125,0.079772078,30.34949112,0.743589759,0.483807981,0.121913418,0.008761955,0.004413984,0.002840909,0.357404172,0,0.187480584,0.002840922,66.16667938,1,0.187973514,0.002840909,YES
4,3,18,0,3,4,152,4,3,6,3,1.5,6,0,1.5,0,0,0.0,3,3,6,50,1,33.33333206,61.53845978,52.68292618,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,1,33.33333206,61.53845978,52.68292618,1.5,0.5,0,0,1.333333254,0.444444418,0.344907761,2.17644E-05,0.017207369,4,2067.716797,216,150.2332764,0.028696254,0,0.011396011,10.08133984,0.615384638,0.428015023,0.040588763,0,0.004382351,0.002840909,0.352750272,0,0.096039347,0.002840922,34.06786728,1,0.096783713,0.002840909,NO
6,4,33,0,10,0,511,8,4,29,8,3.625,24,0,3.0,5,5,0.625,10,26,90,28.88888931,1,10,71.79486847,32.02032852,32,0.711111128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,90,28.88888931,1,10,71.79486847,32.02032852,32,0.711111128,0,0,5.849999905,0.584999979,0.123957932,0.003415666,0.111184396,11,4386.866211,252,159.7332306,0.060870189,11.11345291,0.031339031,21.38856125,0.717948735,0.45508042,0.086096451,0.000180927,0.004411876,0.002840909,0.357096612,0,0.154100031,0.002840922,54.4499855,1,0.154687464,0.002840909,YES
4,3,10,0,5,2,48,5,3,13,9,2.6,7,0,1.4,6,7,1.2,5,9,20,45,1,20,68.09117126,35.40740585,5.5,0.550000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,20,45,1,20,68.09117126,35.40740585,5.5,0.550000012,0,0,2.700000048,0.539999962,0.211065426,0.000122543,0.0272405,6,3541.17041,239,155.0665588,0.049170591,0.262939662,0.017094018,17.26529503,0.68091166,0.441785067,0.069548219,4.28066E-06,0.004386787,0.002840909,0.353405833,0,0.115816206,0.002840922,41.00953674,1,0.116504364,0.002840909,NO
8,6,31,0,10,18,149,10,5,24,6,2.4,15,0,1.5,9,5,0.9,10,25,90,27.77777863,1,10,70.94017029,41.02141571,32.5,0.722222209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,90,27.77777863,1,10,70.94017029,41.02141571,32.5,0.722222209,0,0,5.349999905,0.534999967,0.1427214,0.004911198,0.191321775,11,3426.982422,249,160.0832367,0.047514297,192.0059204,0.031339031,16.70856285,0.709401727,0.456077605,0.067205511,0.003125859,0.00476792,0.002840909,0.405319214,0,0.171388805,0.002840922,60.56665421,1,0.172064364,0.002840909,NO
7,3,23,0,7,0,145,10,6,26,10,2.6,15,0,1.5,11,10,1.1,6,10,30,33.33333206,1,16.66666603,68.66096497,34.23295593,10,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,30,33.33333206,1,16.66666603,68.66096497,34.23295593,10,0.666666687,0,0,3.75,0.625,0.176697299,0.000396451,0.02946979,7,3710.108398,241,155.8998871,0.051506162,1.220012426,0.019943019,18.08896828,0.686609685,0.44415921,0.072851717,1.98618E-05,0.004386952,0.002840909,0.353430152,0,0.117952958,0.002840922,41.75953674,1,0.118635051,0.002840909,NO
10,3,44,0,6,21,367,7,3,30,10,4.285714285714286,29,0,4.142857142857143,1,6,0.14285714285714285,5,9,20,45,1,20,68.09117126,35.40740585,5.5,0.550000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,20,45,1,20,68.09117126,35.40740585,5.5,0.550000012,0,0,2.700000048,0.539999962,0.211065426,0.000122543,0.0272405,6,3541.17041,239,155.0665588,0.049170591,0.262939662,0.017094018,17.26529503,0.68091166,0.441785067,0.069548219,4.28066E-06,0.004386787,0.002840909,0.353405833,0,0.115816206,0.002840922,41.00953674,1,0.116504364,0.002840909,NO
36,3,106,1,19,272,712,26,6,448,102,17.23076923076923,232,0,8.923076923076923,216,86,8.307692307692308,17,64,272,23.52941132,1,5.882352829,71.22507477,26.96871567,104,0.764705896,19,6.985294342,4,1,12,8.333333015,3,75,7.122507095,46.29629517,5.5,0.916666687,0,0,13,38,156,24.35897446,1,7.692307472,70.65527344,28.40778923,59,0.756410241,0,0,10.88235283,0.640138388,0.101271883,0.025644967,0.288903624,18,5690.980957,250,162.9832153,0.078953452,64.50508881,0.051282052,27.74689102,0.71225071,0.464339644,0.111673906,0.001050144,0.004700179,0.002881821,0.396707445,0.014236921,0.165430188,0.015621013,58.46663284,5.5,0.166098386,0.015625,NO
30,1,111,0,34,363,1004,26,8,432,86,16.615384615384617,81,0,3.1153846153846154,351,83,13.5,24,107,552,19.384058,2,8.333333015,72.64957428,26.5625,222.5,0.806159437,53.5,9.692028999,12,5,132,3.787878752,8,66.66666412,21.36752129,38.46154022,63.5,0.962121189,0,0,12,18,132,13.63636398,2,16.66666603,70.08547211,32.15686417,57,0.863636374,0,0,16.125,0.671875,0.090014197,0.031807091,0.433982968,25,6286.123047,255,167.3998566,0.087152392,572.3651123,0.071225069,30.64855957,0.726495743,0.476922661,0.123270713,0.009318113,0.004588115,0.003124277,0.381904006,0.090957649,0.141613781,0.063217796,50.0928688,22.28333282,0.142309293,0.063304923,YES
11,1,54,0,11,17,437,13,6,46,18,3.5384615384615383,18,0,1.3846153846153846,28,18,2.1538461538461537,11,28,110,25.45454597,2,18.18181801,68.94586945,38.17034531,41,0.74545455,2.5,2.272727251,1,0,0,0,1,100,5.413105488,95,0,0,0,0,10,21,90,23.33333397,2,20,68.66096497,39.25081253,34.5,0.766666651,0,0,7.454545498,0.677685916,0.148371801,0.016428683,0.264888406,12,3578.391113,242,158.5665436,0.049612261,487.3679199,0.034188036,17.44676781,0.689458668,0.451756537,0.070172928,0.007934358,0.004570372,0.002849003,0.379492015,0.002849003,0.149524316,0.005681796,52.86663437,2,0.150189295,0.005681818,YES
23,4,77,2,22,149,1164,16,5,255,148,15.9375,51,0,3.1875,204,141,12.75,20,60,380,15.78947353,2,10,74.64387512,26.04373741,160,0.842105269,24.83333397,6.535087585,2,0,2,0,2,100,3.988604069,93.33333588,1,1,0,0,18,50,306,16.33986855,1,5.555555344,74.35897064,26.33703423,128,0.836601317,0,0,14.89999962,0.745000005,0.073678866,0.014218553,0.201411247,21,6086.376465,262,166.6499176,0.084407352,463.5427551,0.05982906,29.6746769,0.746438742,0.474786103,0.119388051,0.007546484,0.004768827,0.002857143,0.405432522,0.005698006,0.188150197,0.008522768,66.44999695,3,0.1887784,0.008522728,NO
5,1,5,0,13,10,5,2,2,2,1,1.0,2,0,1.0,0,0,0.0,13,18,156,11.53846169,1,7.692307472,20.22792053,34.80392075,69,0.884615362,0,0,13,18,156,11.53846169,1,7.692307472,20.22792053,34.80392075,69,0.884615362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.23076916,0.786982238,0.117607847,0.02642018,0.217426747,13,1970.227539,71,126.4430161,0.027274147,48.58282852,0.037037037,9.606021881,0.202279195,0.360236526,0.038577292,0.000790929,0.002840909,0.003173627,0,0.105137922,0.002840922,0.069824964,1,24.6166687,0.002840909,0.06993372,NO
9,1,23,0,8,0,148,8,4,16,10,2.0,7,0,0.875,9,9,1.125,8,11,56,19.6428566,2,25,60.96866226,70.86092377,22.5,0.803571403,10,17.8571434,5,4,20,20,1,20,11.39601135,44.44444275,8,0.800000012,0,0,3,2,6,33.33333206,2,66.66666412,58.68945694,97.16981506,2,0.666666687,0,0,5.5,0.6875,0.191706479,0.023054903,0.223635837,9,1890.597778,214,152.4832764,0.026179586,207.7280731,0.025641026,9.217780113,0.609686613,0.434425294,0.037029117,0.003381816,0.004408385,0.003133397,0.356594801,0.09361241,0.070013739,0.048015062,24.93848038,16.94999695,0.070847958,0.0481534,NO
8,3,18,0,4,10,172,9,6,73,46,8.11111111111111,15,0,1.6666666666666667,58,40,6.444444444444445,4,7,12,58.33333206,1,25,68.09117126,39.89983368,2.5,0.416666657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,58.33333206,1,25,68.09117126,39.89983368,2.5,0.416666657,0,0,2,0.5,0.262298584,0.00010528,0.024264527,5,3095.092285,239,154.5665741,0.042974815,0.080549493,0.014245015,15.09040165,0.68091166,0.440360606,0.060784746,1.31135E-06,0.004386732,0.002840909,0.353397757,0,0.114391707,0.002840922,40.50953674,1,0.115083911,0.002840909,NO
10,3,61,1,14,19,543,19,5,140,40,7.368421052631579,95,0,5.0,45,33,2.3684210526315788,14,32,182,17.58241844,2,14.28571415,74.92877197,29.51739693,75,0.824175835,7.833333492,4.304029465,1,0,0,0,1,100,2.56410265,90,0,0,0,0,13,28,156,17.94871712,2,15.38461494,74.07407379,29.51191902,64,0.820512831,0,0,10.4285717,0.744897962,0.092618316,0.003222299,0.136283726,15,4949.182129,263,164.6665497,0.068634272,1121.861694,0.042735044,24.13018417,0.749287724,0.469135463,0.097078174,0.018263927,0.004553415,0.002849003,0.377169132,0.002849003,0.171184838,0.0056818,60.46665192,2,0.171780258,0.005681818,YES
6,3,18,0,6,5,95,7,4,24,15,3.4285714285714284,11,0,1.5714285714285714,13,14,1.8571428571428572,6,13,30,43.33333206,1,16.66666603,68.09117126,34.89051056,8.5,0.566666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,30,43.33333206,1,16.66666603,68.09117126,34.89051056,8.5,0.566666663,0,0,3.333333254,0.555555522,0.200377062,0.005748455,0.093690969,7,3662.181641,239,155.5665436,0.050843753,1.272249699,0.019943019,17.85529709,0.68091166,0.443209529,0.071914785,2.07122E-05,0.004386897,0.002840909,0.353422046,0,0.117715545,0.002840922,41.67620468,1,0.118398309,0.002840909,NO
18,4,84,0,12,83,1202,18,7,77,18,4.277777777777778,94,0,5.222222222222222,-17,6,-0.9444444444444444,9,18,72,25,1,11.11111069,68.66096497,40.57239151,27,0.75,1.666666627,2.314814806,1,0,0,0,1,100,4.273504257,93.75,0,0,0,0,8,13,56,23.2142849,1,12.5,68.66096497,41.69550323,21.5,0.767857134,0,0,5.5,0.611111104,0.138109267,0.003760707,0.112607993,10,3286.63623,241,157.3999176,0.045572761,6.632213593,0.028490029,16.02429199,0.686609685,0.448432803,0.064459354,0.000107973,0.004411377,0.002849003,0.357023746,0.002849003,0.145173147,0.005681793,51.31665802,2,0.145785958,0.005681818,YES
3,4,21,0,4,3,144,6,4,14,9,2.3333333333333335,9,0,1.5,5,6,0.8333333333333334,4,6,12,50,1,25,61.53845978,51.67464066,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,50,1,25,61.53845978,51.67464066,3,0.5,0,0,1.375,0.34375,0.318098426,0.00376189,0.126501143,4,2123.334961,216,150.7332611,0.029472293,0,0.011396011,10.35251141,0.615384638,0.429439485,0.041686412,0,0.004401641,0.002840909,0.355599254,0,0.098880276,0.002840922,35.06787109,1,0.099624634,0.002840909,NO
2,4,13,0,4,1,56,5,4,8,3,1.6,6,0,1.2,2,3,0.4,4,6,12,50,1,25,61.53845978,51.92307663,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,50,1,25,61.53845978,51.92307663,3,0.5,0,0,1.375,0.34375,0.343569189,0.007007499,0.169358298,4,2072.822998,216,150.7332611,0.028766811,0,0.011396011,10.1062355,0.615384638,0.429439485,0.040688559,0,0.004401641,0.002840909,0.355599254,0,0.098880276,0.002840922,35.06787109,1,0.099624634,0.002840909,NO
14,3,34,0,8,65,404,6,4,72,64,12.0,12,0,2.0,60,63,10.0,7,16,42,38.09523773,1,14.28571415,68.66096497,35.97014999,13,0.619047642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,42,38.09523773,1,14.28571415,68.66096497,35.97014999,13,0.619047642,0,0,3.785714149,0.540816307,0.169528633,0.002118023,0.088238269,8,3674.466797,241,156.3999023,0.051004976,4.043121338,0.022792023,17.91519356,0.686609685,0.445583761,0.072142825,6.58221E-05,0.004716601,0.002840909,0.398819923,0,0.13800396,0.002840922,48.8428688,1,0.138758153,0.002840909,NO
10,3,57,0,7,19,518,13,5,37,7,2.8461538461538463,24,0,1.8461538461538463,13,6,1.0,5,7,20,35,1,20,62.9629631,46.5263176,6.5,0.649999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,20,35,1,20,62.9629631,46.5263176,6.5,0.649999976,0,0,3,0.599999964,0.221868798,0.001758229,0.052520234,6,2473.622803,221,152.0666199,0.034316398,3.897095919,0.017094018,12.0603714,0.629629612,0.433238238,0.048538044,6.34448E-05,0.004384321,0.002840909,0.353041619,0,0.105749756,0.002840922,37.47621155,1,0.106466509,0.002840909,YES
6,3,32,0,8,9,194,17,6,298,152,17.529411764705884,100,0,5.882352941176471,198,152,11.647058823529411,8,21,56,37.5,1,12.5,68.94586945,31.4285717,17.5,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,56,37.5,1,12.5,68.94586945,31.4285717,17.5,0.625,0,0,4.75,0.59375,0.145658389,0.002992198,0.077816397,9,4174.588867,242,157.0665436,0.057944361,2.63764596,0.025641026,20.35358429,0.689458668,0.447483033,0.081958078,4.29409E-05,0.004389146,0.002840909,0.353753895,0,0.130251214,0.002840922,46.07621002,1,0.130898327,0.002840909,YES
7,3,25,0,8,0,141,13,7,37,18,2.8461538461538463,14,0,1.0769230769230769,23,17,1.7692307692307692,8,12,56,21.4285717,1,12.5,68.94586945,38.2911377,22,0.785714269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,56,21.4285717,1,12.5,68.94586945,38.2911377,22,0.785714269,0,0,5.875,0.734375,0.171215817,0.014417335,0.161758468,9,3275.351318,242,157.0665436,0.045421459,357.3999329,0.025641026,15.96927071,0.689458668,0.447483033,0.064245343,0.005818477,0.004387061,0.002840909,0.353446335,0,0.121039376,0.002840922,42.8428688,1,0.121712692,0.002840909,NO
26,3,56,1,9,225,537,10,4,56,16,5.6,54,0,5.4,2,6,0.2,9,25,72,34.72222137,1,11.11111069,68.37606812,30.34134102,23.5,0.652777791,2,2.777777672,1,0,0,0,1,100,2.849002838,90.90908813,0,0,0,0,8,20,56,35.7142868,1,12.5,68.37606812,30.76922989,18,0.642857134,0,0,5.222222328,0.580246925,0.141159385,0.005033145,0.124062724,10,4472.044922,240,157.2332153,0.062083427,3.01963377,0.028490029,21.8038578,0.683760703,0.447957873,0.087812483,4.91597E-05,0.004389805,0.002849003,0.35385102,0.002849003,0.132503122,0.005681798,46.86664581,2,0.133143887,0.005681818,YES
23,5,99,2,15,165,1007,30,5,477,59,15.9,262,0,8.733333333333333,215,39,7.166666666666667,12,29,132,21.96969604,1,8.333333015,67.23646545,42.52252197,51.5,0.780303001,5,3.787878752,2,0,2,0,2,100,3.133903027,50,1,1,0,0,10,15,90,16.66666603,1,10,67.23646545,44.27767181,37.5,0.833333313,0,0,7.375,0.614583313,0.138254955,0.007443917,0.282119006,13,3160.493408,236,158.9165497,0.043779388,339.7161865,0.037037037,15.40927029,0.672364652,0.452753693,0.061922755,0.005530585,0.004741193,0.002857143,0.401952237,0.005698006,0.150456667,0.008522766,53.21663284,3,0.15118362,0.008522728,YES
48,3,151,0,22,498,1000,33,8,461,97,13.969696969696969,136,0,4.121212121212121,325,97,9.848484848484848,19,64,342,18.71344948,1,5.263157845,70.94017029,27.21311569,139,0.812865496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,64,342,18.71344948,1,5.263157845,70.94017029,27.21311569,139,0.812865496,0,0,13.76315784,0.724376738,0.098515742,0.025102885,0.344249278,20,5533.560547,249,163.8165436,0.076728113,357.6793823,0.056980059,26.97937393,0.709401727,0.466713786,0.108526327,0.005823026,0.00483571,0.002840909,0.413696259,0,0.181478515,0.002840922,64.11663818,1,0.182149544,0.002840909,YES
75,4,121,0,27,2541,918,13,5,246,120,18.923076923076923,85,0,6.538461538461538,161,104,12.384615384615385,26,85,650,13.07692337,2,7.692307472,74.64387512,26.04373741,282.5,0.869230747,184.6012878,28.40019798,10,9,90,10,1,10,6.837606907,26.66666603,40.5,0.899999976,4,4.444444656,17,34,272,12.5,2,11.76470566,74.35897064,28.36956596,119,0.875,23,8.455882072,20.66666603,0.794871807,0.085623316,0.079386815,0.401987255,27,6263.344727,262,169.5666046,0.086787738,835.6324463,0.07692308,30.53750229,0.746438742,0.483095735,0.122754931,0.01360411,0.005005062,0.002932527,0.433631212,0.031330939,0.194289625,0.032666449,68.63331604,11.5,0.194981009,0.032670453,YES
85,3,227,0,35,2766,2412,29,7,355,84,12.241379310344827,101,0,3.4827586206896552,254,77,8.758620689655173,20,62,380,16.31579018,1,5,73.50427246,23.75690651,159,0.83684212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,62,380,16.31579018,1,5,73.50427246,23.75690651,159,0.83684212,0,0,15.19999981,0.75999999,0.069807246,0.009257239,0.173583373,21,6427.634277,258,165.8165588,0.089149863,308.1784973,0.05982906,31.33851051,0.735042751,0.472411841,0.12609598,0.005017151,0.004616842,0.002840909,0.385764688,0,0.18635501,0.002840922,65.79998779,1,0.186931789,0.002840909,YES
2,1,30,0,5,0,189,6,4,15,5,2.5,10,0,1.6666666666666667,5,4,0.8333333333333334,5,5,20,25,1,20,66.09686279,58.43828583,7.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,20,25,1,20,66.09686279,58.43828583,7.5,0.75,0,0,3.200000048,0.639999986,0.257096052,0.015845913,0.126865834,6,2081.356445,232,153.9832153,0.028858153,57.40219498,0.017094018,10.14784145,0.660968661,0.43869862,0.040817756,0.000934509,0.00462963,0.002840909,0.38747251,0,0.131151229,0.002840922,46.42620468,1,0.131892622,0.002840909,NO
12,1,22,0,3,44,156,5,4,15,6,3.0,13,0,2.6,2,3,0.4,3,1,6,16.66666603,2,66.66666412,37.32193756,88.51351166,2.5,0.833333313,1,16.66666603,1,0,0,0,1,100,1.424501419,83.33333588,0,0,0,0,2,0,2,0,2,100,37.32193756,92.25352478,1,1,0,0,2.333333254,0.777777791,0.39997372,0.010342984,0.092307694,4,828.185791,131,133.7335815,0.011466266,4.601183414,0.011396011,4.037894726,0.373219371,0.381007344,0.016218198,7.49073E-05,0.004399985,0.002849003,0.355356455,0.002849003,0.09223941,0.005681796,32.73693085,2,0.093002647,0.005681818,NO
8,3,39,0,2,10,308,6,4,14,6,2.3333333333333335,10,0,1.6666666666666667,4,4,0.6666666666666666,2,1,2,50,1,50,61.53845978,64.67066193,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,61.53845978,64.67066193,0.5,0.5,0,0,1.25,0.625,0.506259203,5.17827E-06,0.006238859,3,1621.636963,216,149.7332764,0.022500472,0,0.008547009,7.906437397,0.615384638,0.426590532,0.031825278,0,0.004380764,0.002840909,0.352515548,0,0.09082295,0.002840922,32.23692703,1,0.091582179,0.002840909,NO
7,3,38,0,7,0,262,9,4,24,8,2.6666666666666665,19,0,2.111111111111111,5,5,0.5555555555555556,7,16,42,38.09523773,1,14.28571415,71.79486847,35.09749222,13,0.619047642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,42,38.09523773,1,14.28571415,71.79486847,35.09749222,13,0.619047642,0,0,3.928571224,0.561224461,0.167779624,0.001748387,0.082798518,8,3837.633545,252,158.2332001,0.053263988,12.08672047,0.022792023,18.71072769,0.717948735,0.450806826,0.075338028,0.000196772,0.004390958,0.002840909,0.354020983,0,0.139055952,0.002840922,49.16667557,1,0.139678061,0.002840909,NO
5,3,41,0,8,0,230,11,5,65,34,5.909090909090909,35,0,3.1818181818181817,30,30,2.727272727272727,8,21,56,37.5,1,12.5,71.79486847,34.37926483,17.5,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,56,37.5,1,12.5,71.79486847,34.37926483,17.5,0.625,0,0,4.25,0.53125,0.157917783,0.003104588,0.122176491,9,4028.497559,252,158.7332001,0.055912267,14.29812622,0.025641026,19.64130402,0.717948735,0.452231348,0.07908383,0.000232774,0.004633847,0.002840909,0.388030976,0,0.152634069,0.002840922,53.96667099,1,0.153314412,0.002840909,NO
9,2,18,2,10,8,160,9,4,61,30,6.777777777777778,11,0,1.2222222222222223,50,29,5.555555555555555,9,8,72,11.11111069,1,11.11111069,43.3048439,67.25663757,32,0.888888896,0,0,8,0,56,0,8,100,13.96011353,50.51546478,28,1,0,0,1,0,0,0,1,100,36.46723557,99.22480774,0,0,0,0,7.666666508,0.851851821,0.144981623,0.064301029,0.107079968,10,1718.293579,152,141.4834442,0.023787277,19.13320732,0.028490029,8.377695084,0.433048427,0.403086722,0.033645369,0.000311489,0.00438071,0.003244592,0.352507442,0.124773376,0.089398563,0.061838638,31.73692894,21.83333397,0.090161733,0.062026516,NO
2,2,9,0,7,1,31,3,3,6,4,2.0,4,0,1.3333333333333333,2,3,0.6666666666666666,7,11,42,26.19047546,1,14.28571415,62.9629631,53.64077759,15.5,0.738095224,4,9.523809433,3,2,6,33.33333206,1,33.33333206,10.54131031,62.71186447,2,0.666666687,0,0,4,2,12,16.66666603,2,50,62.39316177,62.03966141,5,0.833333313,0,0,4.214285374,0.602040768,0.185593784,0.010479318,0.134042114,7,2229.407959,221,153.1499023,0.030911338,63.55050659,0.019943019,10.86967945,0.629629612,0.436324507,0.043721836,0.001034603,0.004458785,0.003133537,0.363895386,0.093652874,0.099337742,0.047540229,35.23692703,16.78333282,0.100104906,0.047679923,NO
17,4,62,0,15,78,416,8,3,676,319,84.5,111,0,13.875,565,319,70.625,12,46,132,34.84848404,1,8.333333015,68.66096497,33.51877594,43,0.651515126,2.333333254,1.767676711,1,0,0,0,1,100,3.418803453,92.30769348,0,0,0,0,12,46,132,34.84848404,1,8.333333015,68.66096497,33.51877594,43,0.651515126,2.333333254,1.767676711,7.384615421,0.615384579,0.15296571,0.040479064,0.322454423,13,4217.345703,241,158.8998718,0.058499817,22.42510605,0.037037037,20.56204987,0.686609685,0.452706188,0.082743727,0.000365081,0.004407665,0.002849003,0.356481493,0.002849003,0.135656238,0.005681796,47.97621918,2,0.136296079,0.005681818,NO
8,3,77,0,15,6,585,6,2,447,267,74.5,98,0,16.333333333333332,349,267,58.166666666666664,12,45,132,34.09090805,1,8.333333015,68.66096497,30.62261772,43.5,0.659090936,1.450000048,1.098484874,1,0,0,0,1,100,3.418803453,92.30769348,0,0,0,0,12,45,132,34.09090805,1,8.333333015,68.66096497,30.62261772,43.5,0.659090936,1.450000048,1.098484874,7.461538315,0.621794879,0.145159677,0.042837165,0.287073076,13,4507.086914,241,158.8998718,0.06252753,26.685215,0.037037037,21.97470856,0.686609685,0.452706188,0.088440634,0.000434436,0.004407388,0.002849003,0.356441021,0.002849003,0.133756906,0.005681796,47.30955124,2,0.134402141,0.005681818,YES
