@RELATION camel-1.6-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
10,2,24,0,11,1,126,YES
7,3,27,0,14,13,95,NO
4,3,5,0,1,4,16,NO
24,2,62,39,56,256,308,YES
3,1,6,0,3,3,22,NO
3,4,5,0,4,3,12,NO
2,1,2,0,2,1,2,NO
9,4,15,0,6,16,69,NO
3,3,6,0,4,3,16,NO
1,1,1,0,8,0,1,NO
19,0,48,0,26,143,252,NO
9,1,14,0,1,4,59,NO
12,1,36,3,13,36,223,NO
1,1,1,0,0,0,1,NO
11,2,15,0,10,0,104,YES
33,3,49,0,17,424,284,NO
12,1,47,2,14,48,306,NO
8,4,19,0,8,26,66,NO
3,1,11,0,5,0,53,NO
1,1,1,0,2,0,1,NO
0,1,0,0,0,0,0,NO
2,1,4,0,4,1,9,NO
3,2,5,0,1,3,12,NO
1,1,1,0,5,0,1,NO
9,3,29,0,12,12,132,YES
18,1,48,0,17,85,268,NO
2,1,5,0,4,0,17,NO
8,6,33,0,13,16,134,NO
5,2,5,0,5,4,32,NO
4,0,5,0,3,4,22,NO
10,1,69,2,15,19,415,YES
6,3,35,0,9,0,174,NO
9,4,16,0,5,18,96,NO
2,0,5,0,3,1,12,NO
14,1,27,3,4,63,148,NO
7,3,12,0,6,9,52,NO
2,1,2,0,2,1,2,NO
5,1,5,0,4,10,5,NO
9,1,17,0,4,24,125,NO
10,1,16,0,3,27,69,NO
10,4,18,0,9,39,68,NO
2,1,2,0,3,1,2,YES
7,1,25,0,11,11,166,YES
13,1,72,2,13,14,765,YES
41,1,54,0,6,516,507,NO
23,3,34,0,7,137,230,NO
4,6,16,0,12,0,109,NO
5,4,41,0,12,0,262,NO
3,1,3,0,67,3,3,NO
3,3,8,0,4,3,30,YES
18,3,40,0,8,81,218,NO
2,5,7,0,4,0,23,NO
8,2,31,0,8,0,187,NO
11,1,16,1,10,41,94,NO
5,3,20,0,13,8,66,NO
4,3,16,0,6,4,64,NO
3,1,8,0,6,3,24,NO
2,1,2,0,1,1,2,NO
2,5,8,0,4,0,22,NO
4,1,8,0,0,6,19,NO
23,1,33,0,7,179,144,NO
1,1,1,0,8,0,1,NO
5,4,12,0,6,10,28,NO
5,1,7,0,0,0,32,NO
2,1,7,0,1,1,26,YES
5,1,7,0,0,2,29,NO
14,3,34,0,18,65,149,NO
8,0,22,2,8,26,108,NO
7,1,38,0,8,9,241,NO
2,2,5,0,6,1,18,NO
11,1,18,2,8,47,94,NO
2,3,4,0,3,1,13,NO
8,1,28,0,2,0,146,NO
5,3,15,0,6,0,50,NO
3,1,8,0,7,0,39,NO
13,2,27,0,16,36,119,NO
3,2,11,0,3,1,34,YES
20,1,96,0,33,122,930,YES
15,1,76,0,29,99,566,NO
3,3,8,0,4,0,26,NO
3,1,6,0,3,3,13,NO
3,4,15,1,9,3,52,NO
5,1,10,0,3,8,57,NO
10,6,40,0,13,29,182,NO
3,1,13,0,7,3,113,NO
3,1,5,0,4,3,12,NO
7,4,13,0,6,19,46,NO
13,1,49,0,14,78,297,NO
2,5,6,0,2,0,21,NO
33,4,65,0,16,490,352,NO
26,2,39,0,14,305,208,NO
15,1,18,0,1,95,106,NO
5,5,13,0,6,6,67,YES
7,2,15,0,10,17,61,NO
1,1,1,0,5,0,1,NO
5,3,24,0,10,0,119,YES
2,3,4,0,5,1,9,NO
3,0,11,0,7,1,48,NO
14,1,14,0,179,91,14,YES
9,1,24,0,4,32,112,NO
9,3,54,0,21,0,314,NO
12,3,48,0,15,54,239,YES
2,1,4,0,4,1,9,NO
20,3,52,0,11,128,313,NO
2,1,7,0,0,1,22,NO
6,2,5,0,7,9,36,NO
15,1,32,0,5,33,210,YES
4,3,7,0,2,4,34,NO
4,3,14,0,6,0,52,YES
3,2,12,0,9,0,46,NO
6,2,17,0,4,0,80,NO
2,2,8,0,8,1,56,NO
6,1,11,0,6,0,57,YES
10,2,27,12,24,31,162,YES
6,2,15,0,4,0,58,YES
0,1,0,0,0,0,0,NO
4,0,18,0,14,4,88,NO
8,1,17,0,8,28,75,NO
2,3,7,0,6,0,24,NO
3,1,3,0,5,3,3,NO
1,1,1,0,5,0,1,NO
18,3,45,0,15,43,251,NO
20,3,53,0,18,126,299,NO
2,3,5,0,7,0,27,NO
3,1,3,0,15,3,3,NO
4,2,7,0,4,4,100,NO
1,1,1,0,274,0,1,NO
5,4,14,0,7,10,34,NO
8,1,14,0,7,10,76,YES
18,1,56,0,10,137,319,NO
36,1,52,0,16,562,271,NO
15,1,32,0,18,61,189,NO
4,1,23,0,3,6,93,NO
15,1,59,0,6,105,519,YES
6,1,8,0,7,11,28,NO
7,1,12,0,9,21,35,NO
2,4,5,0,7,0,30,YES
3,2,5,0,1,3,12,NO
1,1,1,0,0,0,1,NO
2,1,2,0,23,1,2,NO
8,1,60,0,20,0,513,NO
14,1,42,0,10,73,192,NO
2,1,16,0,11,1,46,NO
5,1,6,0,0,6,24,NO
5,4,25,0,10,8,145,NO
18,1,76,0,17,31,693,NO
0,1,0,0,0,0,0,NO
11,2,34,0,12,21,180,NO
1,1,1,0,167,0,1,NO
13,1,45,0,7,72,212,NO
14,2,17,0,9,85,83,NO
3,1,9,0,4,0,27,YES
1,5,6,0,2,0,14,NO
2,1,3,0,3,1,7,NO
12,0,74,1,37,28,566,NO
1,2,4,0,7,0,12,NO
1,1,1,0,22,0,1,NO
6,1,13,0,4,0,46,YES
3,1,19,0,4,3,201,NO
3,2,16,0,8,3,44,NO
12,1,25,3,8,46,102,NO
4,1,5,0,2,0,28,NO
