@RELATION jedit-4.2-PSSNET

@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,1,100,1.081081033,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,1.081081033,80,0,0,0,0,1,1,1,1,0,1,8.38310051,4,79.91657257,9.89785E-05,0,0.002702703,0.045105945,0.010810811,0.215990737,0.000139998,0,0.003413378,0.002695418,0.210912809,0,0.043882836,0.002695427,16.45237732,1,0.044346031,0.002695418,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,14,12,182,6.593406677,7,50,18.91891861,45.45454407,85,0.934065938,12,6.593406677,12,0,132,0,12,100,18.64864922,53.4883728,66,1,0,0,2,0,2,0,2,100,4.05405426,60,1,1,0,0,12.71428585,0.908163249,0.092560701,0.011291631,0.130060956,14,1347.661133,70,134.900238,0.019515907,82.40674591,0.037837837,7.251198769,0.189189196,0.364595234,0.027603829,0.001207159,0.002710027,0.005435821,0.005405406,0.50550741,0.008086181,0.197271571,3,73.49996185,0.008086253,0.198113099,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,11,23,110,20.90909004,1,9.090909004,45.94594574,53.79747009,43.5,0.790909111,0,0,11,23,110,20.90909004,1,9.090909004,45.94594574,53.79747009,43.5,0.790909111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.636363983,0.785123944,0.134225756,0.05098813,0.18211484,12,2327.139893,170,148.7332153,0.033860203,18.14387131,0.032432433,12.52136326,0.459459454,0.401981652,0.04789279,0.000265786,0.002695418,0.005476046,0,0.509157121,0.002695427,0.250642836,1,93.25003052,0.002695418,0.25134778,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,13,34,156,21.79487228,1,7.692307472,45.67567444,51.52439117,61,0.782051265,0,0,13,34,156,21.79487228,1,7.692307472,45.67567444,51.52439117,61,0.782051265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.730769157,0.748520672,0.13763845,0.05323356,0.296597809,13,2329.448486,169,149.5665588,0.033877704,20.6726532,0.035135135,12.53378487,0.456756771,0.404233932,0.047917545,0.000302829,0.002695418,0.00550628,0,0.511867166,0.002695427,0.254689604,1,94.75003052,0.002695418,0.255390912,NO
2,1,7,5,3.5,7,0,3.5,0,0,0.0,12,28,132,21.21212196,1,8.333333015,45.67567444,53.82165527,52,0.787878811,0,0,11,17,110,15.45454502,1,9.090909004,45.67567444,56.1461792,46.5,0.845454574,0,0,1,0,0,0,1,100,3.513513565,100,0,0,0,0,9.208333015,0.767361104,0.139848337,0.069289923,0.245813131,13,2365.242432,169,149.0665436,0.034403931,11.80680847,0.035135135,12.72637653,0.456756771,0.402882546,0.048661854,0.000172956,0.002702703,0.005446142,0.002702703,0.506447136,0.005390852,0.248623103,2,92.50003052,0.005390835,0.249326229,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,29,66,812,8.128078461,1,3.448275805,19.72973061,29.43548393,373,0.918719232,0,0,29,66,812,8.128078461,1,3.448275805,19.72973061,29.43548393,373,0.918719232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.08620644,0.865041614,0.157585219,0.322721899,0.665307045,29,869.420105,73,142.4835815,0.012146746,1923.776978,0.078378379,4.677984715,0.19729729,0.385090768,0.017180687,0.028181015,0.002695418,0.006664625,0,0.597180724,0.002695427,0.257159323,1,95.75006104,0.002695418,0.258086413,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,2,50,1,50,11.89189148,63.768116,0.5,0.5,0,0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,1,0,0,0,1,100,7.837837696,100,0,0,0,0,1.25,0.625,0.529585123,7.75828E-05,0.029146142,3,129.2454376,44,110.4262314,0.001804467,0,0.008108108,0.695415437,0.118918918,0.298449278,0.002552287,0,0.002702703,0.005837251,0.002702703,0.539702773,0.005390852,0.169474438,2,63.24996567,0.005390835,0.170485079,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,3,6,50,1,33.33333206,11.89189148,59.45946121,1.5,0.5,0,0,2,1,2,50,1,50,10.5405407,86.66666412,0.5,0.5,0,0,1,0,0,0,1,100,7.837837696,100,0,0,0,0,1.333333254,0.444444418,0.48805216,0.013189493,0.205528185,4,136.0149994,44,110.9262314,0.001883562,0,0.010810811,0.731839657,0.118918918,0.299800634,0.002664161,0,0.002702703,0.005837343,0.002702703,0.539710045,0.005390852,0.170825794,2,63.74996567,0.005390835,0.171832785,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,3,6,50,1,33.33333206,11.89189148,59.45946121,1.5,0.5,0,0,2,1,2,50,1,50,10.5405407,86.66666412,0.5,0.5,0,0,1,0,0,0,1,100,7.837837696,100,0,0,0,0,1.333333254,0.444444418,0.48805216,0.013189493,0.205528185,4,136.0149536,44,110.9262314,0.001883562,0,0.010810811,0.731839359,0.118918918,0.299800634,0.002664161,0,0.002702703,0.005837343,0.002702703,0.539710045,0.005390852,0.170825794,2,63.74996567,0.005390835,0.171832785,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,2,50,1,50,11.89189148,63.768116,0.5,0.5,0,0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,1,0,0,0,1,100,7.837837696,100,0,0,0,0,1.25,0.625,0.529585123,7.75828E-05,0.029146142,3,129.2454681,44,110.4262314,0.001804467,0,0.008108108,0.695415616,0.118918918,0.298449278,0.002552287,0,0.002702703,0.005837251,0.002702703,0.539702773,0.005390852,0.169474438,2,63.24996567,0.005390835,0.170485079,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,2,50,1,50,11.89189148,63.768116,0.5,0.5,0,0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,1,0,0,0,1,100,7.837837696,100,0,0,0,0,1.25,0.625,0.529585123,7.75828E-05,0.029146142,3,129.2454529,44,110.4262314,0.001804467,0,0.008108108,0.695415556,0.118918918,0.298449278,0.002552287,0,0.002702703,0.005837251,0.002702703,0.539702773,0.005390852,0.169474438,2,63.24996567,0.005390835,0.170485079,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,90.8350296,39,108.3428955,0.001293267,0,0.002702703,0.488745183,0.105405405,0.292818636,0.001829231,0,0.002695418,0.005837251,0,0.539702773,0.002695427,0.169474438,1,63.24996567,0.002695418,0.170485079,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,90.83502197,39,108.3428955,0.001293267,0,0.002702703,0.488745123,0.105405405,0.292818636,0.001829231,0,0.002695418,0.005837251,0,0.539702773,0.002695427,0.169474438,1,63.24996567,0.002695418,0.170485079,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,39,87,1482,5.870445251,3,7.692307472,42.97297287,34.34125137,697.5,0.941295564,410.6666565,27.71030045,17,30,272,11.02941132,4,23.52941132,38.10810852,44.76190567,121,0.889705896,30.33333397,11.15196037,25,48,600,8,4,16,10.81081104,23.66863823,276,0.920000017,90,15,35.20238113,0.902625144,0.09683241,0.254340678,0.57575047,40,2464.018555,159,162.4000244,0.035294648,6418.814453,0.108108111,13.25784969,0.42972973,0.438918978,0.04992171,0.094027899,0.002890173,0.005821638,0.067567565,0.538457036,0.070080638,0.250337481,26,93.16667938,0.070080861,0.25112313,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,9,13,72,18.05555534,1,11.11111069,36.75675583,61.53845978,29.5,0.819444418,1,1.388888836,9,13,72,18.05555534,1,11.11111069,36.75675583,61.53845978,29.5,0.819444418,1,1.388888836,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,6.799999714,0.75555557,0.188995838,0.19004257,0.188644797,10,1304.167236,136,139.2835083,0.018899465,171.3581085,0.027027028,7.017176628,0.367567569,0.376441926,0.026731916,0.00251019,0.002889632,0.005819806,0.067392729,0.538311362,0.037648208,0.234346434,14,87.25,0.03773585,0.235175207,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,5,12,41.66666794,1,25,11.89189148,46.80850983,3.5,0.583333313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,41.66666794,1,25,11.89189148,46.80850983,3.5,0.583333313,0,0,1.875,0.46875,0.38938868,0.028865997,0.23538588,5,151.4851837,44,111.4262314,0.002079496,0.333333343,0.013513514,0.815078199,0.118918918,0.301151991,0.002941296,4.88293E-06,0.002898051,0.002695418,0.070110001,0,0.043046329,0.002695427,16,1,0.043126684,0.002695418,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,5,12,41.66666794,1,25,11.89189148,46.80850983,3.5,0.583333313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,41.66666794,1,25,11.89189148,46.80850983,3.5,0.583333313,0,0,1.875,0.46875,0.38938868,0.028865997,0.23538588,5,151.4851532,44,111.4262314,0.002079496,0.333333343,0.013513514,0.81507802,0.118918918,0.301151991,0.002941296,4.88293E-06,0.002898051,0.002695418,0.070110001,0,0.043046329,0.002695427,16,1,0.043126684,0.002695418,NO
1,1,0,0,0.0,0,0,0.0,0,0,0.0,20,50,380,13.15789509,1,5,14.59459496,28.42105293,165,0.868421078,0.5,0.131578952,19,32,342,9.356724739,1,5.263157845,14.05405426,32.29813766,155,0.906432748,0,0,1,0,0,0,1,100,7.837837696,100,0,0,0,0,15.59999943,0.779999971,0.21628347,0.306418419,0.651642084,21,396.9019775,54,127.6431122,0.005347269,169.7934265,0.056756757,2.135562897,0.145945951,0.344981372,0.007563323,0.002487269,0.002702703,0.006286957,0.002702703,0.572820008,0.005390852,0.230873421,2,86.00001526,0.005390835,0.231805965,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,3,6,50,1,33.33333206,11.89189148,48.88888931,1.5,0.5,0,0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,3,3,6,50,1,33.33333206,11.89189148,48.88888931,1.5,0.5,0,0,1.25,0.416666657,0.420048773,0.185734674,0.066050902,4,145.3011322,44,110.9262314,0.002007853,0,0.010810811,0.781804442,0.118918918,0.299800634,0.002839962,0,0.002889677,0.005803466,0.067407303,0.537007391,0.04035091,0.168130353,15,62.74996567,0.040431269,0.169137374,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,6,7,30,23.33333397,1,16.66666603,32.70270157,73.78048706,11.5,0.766666651,0,0,6,7,30,23.33333397,1,16.66666603,32.70270157,73.78048706,11.5,0.766666651,0,0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,4.071428299,0.678571403,0.277558208,0.1997668,0.186782822,7,828.9627686,121,135.2835388,0.011987651,58.10518646,0.018918918,4.460300922,0.327027023,0.365631193,0.016955659,0.000851171,0.002889632,0.005817885,0.067392729,0.538158357,0.037648208,0.222634614,14,82.91661835,0.03773585,0.223494932,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,15,40,210,19.04761887,1,6.666666508,11.89189148,28.75816917,85,0.809523821,0,0,13,13,156,8.333333015,1,7.692307472,10.5405407,37.86407852,71.5,0.916666687,0,0,2,1,2,50,1,50,8.108108521,60,0.5,0.5,0,0,10.13333321,0.675555527,0.27492246,0.25593859,0.697739601,16,230.6138,44,116.9262695,0.003010282,16.25,0.043243244,1.240836024,0.118918918,0.316016942,0.004257824,0.000238043,0.002710027,0.006237987,0.005405406,0.569447041,0.008086186,0.200925812,3,74.91670227,0.008086253,0.201931819,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,6,12,50,1,25,11.89189148,41.50943375,3,0.5,0,0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,3,3,6,50,1,33.33333206,8.108108521,45.45454407,1.5,0.5,0,0,1.375,0.34375,0.319979727,0.000294893,0.131219223,5,155.0647583,44,111.4262314,0.002122352,0,0.013513514,0.834338367,0.118918918,0.301151991,0.003001912,0,0.002717391,0.005837251,0.008108108,0.539702773,0.010781604,0.169474438,4,63.24996567,0.010781671,0.170485079,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,6,12,50,1,25,11.89189148,41.50943375,3,0.5,0,0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,3,3,6,50,1,33.33333206,8.108108521,45.45454407,1.5,0.5,0,0,1.375,0.34375,0.319979727,0.000294893,0.131219223,5,155.064743,44,111.4262314,0.002122352,0,0.013513514,0.834338307,0.118918918,0.301151991,0.003001912,0,0.002717391,0.005837251,0.008108108,0.539702773,0.010781604,0.169474438,4,63.24996567,0.010781671,0.170485079,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,10,20,50,1,20,11.89189148,39.2857132,5,0.5,0,0,2,1,2,50,1,50,10.5405407,84.78260803,0.5,0.5,0,0,3,3,6,50,1,33.33333206,8.108108521,45.45454407,1.5,0.5,0,0,1.399999976,0.280000001,0.338806182,0.00295049,0.29996717,6,162.2418365,44,111.9262314,0.00220627,0,0.016216217,0.872955263,0.118918918,0.302503318,0.003120608,0,0.002717391,0.005871525,0.008108108,0.542405486,0.010781604,0.172169849,4,64.24996948,0.010781671,0.173180506,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,6,12,50,1,25,11.89189148,41.50943375,3,0.5,0,0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,3,3,6,50,1,33.33333206,8.108108521,45.45454407,1.5,0.5,0,0,1.375,0.34375,0.319979727,0.000294893,0.131219223,5,155.064743,44,111.4262314,0.002122352,0,0.013513514,0.834338307,0.118918918,0.301151991,0.003001912,0,0.002717391,0.005837251,0.008108108,0.539702773,0.010781604,0.169474438,4,63.24996567,0.010781671,0.170485079,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,6,12,50,1,25,11.89189148,41.50943375,3,0.5,0,0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,3,3,6,50,1,33.33333206,8.108108521,45.45454407,1.5,0.5,0,0,1.375,0.34375,0.319979727,0.000294893,0.131219223,5,155.0647583,44,111.4262314,0.002122352,0,0.013513514,0.834338367,0.118918918,0.301151991,0.003001912,0,0.002717391,0.005837251,0.008108108,0.539702773,0.010781604,0.169474438,4,63.24996567,0.010781671,0.170485079,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,8,20,40,1,20,11.89189148,37.93103409,6,0.600000024,0,0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,4,3,12,25,2,50,10,48.68421173,4.5,0.75,0,0,2.5,0.5,0.268705636,0.010156249,0.154499173,6,205.4503479,44,111.9262314,0.002841207,1.424242377,0.016216217,1.105442047,0.118918918,0.302503318,0.00401868,2.08634E-05,0.002889248,0.005803558,0.067268886,0.537014663,0.032693245,0.168580815,12.16666412,62.91663361,0.032794245,0.169586614,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,10,20,50,1,20,11.89189148,39.2857132,5,0.5,0,0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,4,6,12,50,1,25,8.108108521,41.66666794,3,0.5,0,0,1.399999976,0.280000001,0.338806182,0.00295049,0.29996717,6,162.2418671,44,111.9262314,0.00220627,0,0.016216217,0.872955382,0.118918918,0.302503318,0.003120608,0,0.002724796,0.005837251,0.010810811,0.539702773,0.013477185,0.169474438,5,63.24996567,0.013477089,0.170485079,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,6,12,50,1,25,11.89189148,41.50943375,3,0.5,0,0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,3,3,6,50,1,33.33333206,8.108108521,45.45454407,1.5,0.5,0,0,1.375,0.34375,0.319979727,0.000294893,0.131219223,5,155.064743,44,111.4262314,0.002122352,0,0.013513514,0.834338307,0.118918918,0.301151991,0.003001912,0,0.002717391,0.005837251,0.008108108,0.539702773,0.010781604,0.169474438,4,63.24996567,0.010781671,0.170485079,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,6,12,50,1,25,11.89189148,41.50943375,3,0.5,0,0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,3,3,6,50,1,33.33333206,8.108108521,45.45454407,1.5,0.5,0,0,1.375,0.34375,0.319979727,0.000294893,0.131219223,5,155.0647736,44,111.4262314,0.002122352,0,0.013513514,0.834338486,0.118918918,0.301151991,0.003001912,0,0.002717391,0.005837251,0.008108108,0.539702773,0.010781604,0.169474438,4,63.24996567,0.010781671,0.170485079,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,6,12,50,1,25,11.89189148,41.50943375,3,0.5,0,0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,3,3,6,50,1,33.33333206,8.108108521,45.45454407,1.5,0.5,0,0,1.375,0.34375,0.319979727,0.000294893,0.131219223,5,155.0648041,44,111.4262314,0.002122352,0,0.013513514,0.834338605,0.118918918,0.301151991,0.003001912,0,0.002717391,0.005837251,0.008108108,0.539702773,0.010781604,0.169474438,4,63.24996567,0.010781671,0.170485079,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,6,12,50,1,25,11.89189148,41.50943375,3,0.5,0,0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,3,3,6,50,1,33.33333206,8.108108521,45.45454407,1.5,0.5,0,0,1.375,0.34375,0.319979727,0.000294893,0.131219223,5,155.064743,44,111.4262314,0.002122352,0,0.013513514,0.834338307,0.118918918,0.301151991,0.003001912,0,0.002717391,0.005837251,0.008108108,0.539702773,0.010781604,0.169474438,4,63.24996567,0.010781671,0.170485079,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,6,12,50,1,25,11.89189148,41.50943375,3,0.5,0,0,1,0,0,0,1,100,10.5405407,97.5,0,0,0,0,3,3,6,50,1,33.33333206,8.108108521,45.45454407,1.5,0.5,0,0,1.375,0.34375,0.319979727,0.000294893,0.131219223,5,155.0647583,44,111.4262314,0.002122352,0,0.013513514,0.834338367,0.118918918,0.301151991,0.003001912,0,0.002717391,0.005837251,0.008108108,0.539702773,0.010781604,0.169474438,4,63.24996567,0.010781671,0.170485079,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,4,6,66.66666412,1,33.33333206,10.5405407,68.42105103,1,0.333333343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,66.66666412,1,33.33333206,10.5405407,68.42105103,1,0.333333343,0,0,1.666666627,0.555555522,0.489150941,0.054492921,0.193650797,4,178.099823,39,109.3429031,0.002517271,0.166666672,0.010810811,0.958280385,0.105405405,0.295521349,0.003560496,2.44147E-06,0.002898029,0.002695418,0.070102714,0,0.04169498,0.002695427,15.5,1,0.041778974,0.002695418,NO
5,1,52,24,10.4,43,0,8.6,9,22,1.8,11,47,110,42.72727203,1,9.090909004,57.83783722,34.74026108,31.5,0.572727263,16.23333359,14.75757599,4,4,12,33.33333206,1,25,45.13513565,76.6055069,4,0.666666687,4,33.33333206,10,44,90,48.88888931,1,10,57.83783722,35.31352997,23,0.51111114,11.48333359,12.75925922,6.178571224,0.561688304,0.156611189,0.080424912,0.250793248,12,4304.04834,214,158.0666199,0.062829062,20.98912811,0.032432433,23.15827751,0.578378379,0.427207083,0.088867135,0.000307465,0.011298745,0.005415691,0.763509929,0.503656983,0.299770534,0.235116839,111.6834259,87.50001526,0.301033497,0.235849097,NO
4,1,29,23,7.25,6,0,1.5,23,23,5.75,24,21,552,3.804347754,3,12.5,45.13513565,56.22895813,265.5,0.961956501,23,4.166666508,22,0,462,0,22,100,15.94594574,44.36090088,231,1,0,0,2,0,2,0,2,100,43.24324417,97.56097412,1,1,0,0,22.70833397,0.946180582,0.106446378,0.403309077,0.232608095,25,2405.740234,167,154.7331848,0.034830138,397.5309753,0.067567565,12.94427872,0.451351345,0.418197811,0.049264692,0.00582335,0.011268807,0.005395867,0.762876093,0.501828492,0.260130972,0.177504256,97.01676941,66.18334961,0.261500716,0.178391784,NO
4,1,165,149,41.25,11,0,2.75,154,149,38.5,14,56,182,30.76922989,1,7.142857075,49.45946121,35.67251587,63,0.692307711,8.233333588,4.523809433,13,48,156,30.76922989,1,7.692307472,48.10810852,41.1085434,54,0.692307711,6.033333302,3.867521286,3,1,6,16.66666603,2,66.66666412,24.59459496,75.83333588,2.5,0.833333313,3,50,9.96875,0.712053597,0.140918344,0.069310129,0.341644764,15,3941.383789,183,154.3998718,0.057475068,21.72187424,0.040540539,21.20693207,0.494594604,0.417296946,0.081294298,0.000318199,0.011208724,0.00541696,0.761593938,0.50377357,0.217337966,0.250432193,81.18331909,93.16670227,0.218822956,0.25112319,NO
1,1,6,6,6.0,2,0,2.0,4,4,4.0,5,6,20,30,2,40,28.10810852,67.09677124,7,0.699999988,1,5,1,0,0,0,1,100,4.594594479,94.44444275,0,0,0,0,5,6,20,30,2,40,28.10810852,67.09677124,7,0.699999988,1,5,3.083333254,0.616666675,0.27236107,0.114634782,0.116771981,6,1149.259033,104,134.566864,0.016719345,5.373980045,0.016216217,6.183680534,0.28108108,0.363694221,0.023648296,7.87223E-05,0.011225728,0.005402012,0.761958182,0.502396762,0.226842463,0.164936751,84.70000458,61.5332756,0.228301898,0.165857881,NO
23,1,462,155,20.08695652173913,172,0,7.478260869565218,290,142,12.608695652173912,17,53,272,19.48529434,1,5.882352829,52.43243408,37.6699028,109.5,0.805147052,56.36666489,20.72303963,10,20,90,22.22222137,2,20,47.83783722,52.52225494,35,0.777777791,25.16666603,27.9629631,11,24,110,21.81818199,1,9.090909004,49.45946121,47.04370117,43,0.781818211,25.16666603,22.87878799,12.78571415,0.752100825,0.109281249,0.100315906,0.271385759,18,4096.720215,194,158.0665588,0.059673995,72.48803711,0.048648648,22.04273224,0.524324298,0.427206904,0.084404521,0.001061862,0.011281864,0.005416722,0.763152897,0.503751755,0.280311197,0.246378139,104.4834671,91.66670227,0.281626582,0.247080058,NO
6,1,27,16,4.5,11,0,1.8333333333333333,16,10,2.6666666666666665,4,8,12,66.66666412,1,25,55.40540695,58.23863602,2,0.333333343,0,0,1,0,0,0,1,100,42.97297287,99.375,0,0,0,0,4,8,12,66.66666412,1,25,55.40540695,58.23863602,2,0.333333343,0,0,1.5,0.375,0.331392586,0.1724585,0.086046502,5,2204.586182,205,153.0666199,0.032173336,0,0.013513514,11.86195278,0.554054081,0.413693577,0.045506839,0,0.011285305,0.005415057,0.763225794,0.50359875,0.278599471,0.228810579,103.8501282,85.16669464,0.279919475,0.229559824,NO
13,1,238,78,18.307692307692307,132,0,10.153846153846153,106,73,8.153846153846153,34,202,1122,18.00356483,1,2.941176414,82.43243408,22.39353943,460,0.819964349,157.5814056,14.04468918,13,32,156,20.5128212,1,7.692307472,52.16216278,45.62647629,62,0.794871807,15.66666698,10.0427351,25,123,600,20.5,1,4,80.2702713,25.44987106,238.5,0.795000017,74.32142639,12.38690472,27.07894707,0.796439648,0.059864469,0.079651259,0.338316977,35,9397.025391,305,189.1665344,0.135890797,7206.612305,0.094594598,50.56145096,0.82432431,0.511260927,0.192207634,0.105568185,0.011355615,0.005417039,0.764704645,0.503780901,0.360986769,0.250882655,134.3333588,93.33337402,0.362084538,0.25157243,NO
7,1,92,31,13.142857142857142,45,0,6.428571428571429,47,28,6.714285714285714,12,38,132,28.78787804,1,8.333333015,66.75675964,39.26868057,47,0.712121189,10.5,7.954545498,2,2,2,100,1,50,4.864864826,75,0,0,0,0,10,30,90,33.33333206,1,10,66.48648834,40.6611557,30,0.666666687,0,0,8.458333015,0.704861104,0.122777581,0.00763404,0.208028227,13,4085.497803,247,166.0332489,0.059213225,407.8198547,0.035135135,21.9823494,0.667567551,0.448738515,0.083752796,0.00597407,0.011315331,0.00540217,0.76385957,0.502411306,0.307608396,0.16673854,114.5834503,62.19993973,0.308850259,0.167654827,NO
92,1,1465,117,15.923913043478262,1088,0,11.826086956521738,377,84,4.0978260869565215,91,527,8190,6.434676647,3,3.296703339,71.62162018,15.73634243,3831.5,0.93565321,2586.624268,31.58271217,67,303,4422,6.852103233,3,4.477612019,61.35135269,19.87740898,2059.5,0.931478977,1326.38855,29.99521828,41,143,1640,8.719511986,4,9.756097794,68.10810852,25.12462616,748.5,0.912804902,667.8690186,40.72372055,83.20833588,0.914377272,0.040231183,0.158699781,0.629791677,92,15517.79297,265,209.2666473,0.225921541,8235.31543,0.248648643,83.49472809,0.716216207,0.565585554,0.319549561,0.120637447,0.011325029,0.005423152,0.764063478,0.504341781,0.360491276,0.334215879,134.1500549,124.1666794,0.361590445,0.334681064,YES
