@RELATION camel-1.2-CKNET

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
5,1,11,0,4,10,56,4,5,12,41.66666794,1,25,23.06425095,80.4597702,3.5,0.583333313,1.5,12.5,1,0,0,0,1,100,0.823723257,83.33333588,0,0,0,0,3,4,6,66.66666412,1,33.33333206,22.73476028,82.14286041,1,0.333333343,0,0,2.375,0.59375,0.322384864,0.021064084,0.127495244,5,1455.571289,140,203.3399048,0.019640468,2.095417261,0.008237232,11.91424179,0.230642498,0.334991604,0.027780011,1.1393E-05,0.002646056,0.001650161,0.379048169,0.003292183,0.075935394,0.004110492,46.47618103,2.5,0.076441087,0.004111842,NO
2,2,9,0,7,1,48,7,7,42,16.66666603,1,14.28571415,29.8187809,85.37735748,17.5,0.833333313,3.5,8.333333015,1,0,0,0,1,100,0.494233936,100,0,0,0,0,7,7,42,16.66666603,1,14.28571415,29.8187809,85.37735748,17.5,0.833333313,3.5,8.333333015,5.6875,0.8125,0.264598697,0.117374688,0.287699848,7,1136.10144,181,216.8307953,0.01522825,1713.869995,0.011532125,9.299295425,0.298187822,0.357217133,0.02153925,0.009318512,0.002691295,0.001647446,0.389512718,0.001647447,0.098350644,0.003289468,60.09211731,2,0.098835722,0.003289474,YES
4,1,12,0,9,2,52,8,18,56,32.1428566,1,12.5,43.65732956,61.4849205,19,0.678571403,5,8.928571701,2,0,2,0,2,100,1.976935744,66.66666412,1,1,0,0,6,11,30,36.66666794,1,16.66666603,43.49258804,63.92251968,9.5,0.633333325,0,0,4.3125,0.5390625,0.198837221,0.010655179,0.254108578,9,3126.990723,265,231.8222504,0.042189561,28.60015106,0.014827018,25.59525871,0.436573297,0.381914735,0.059674062,0.000155502,0.002632081,0.001655616,0.375742435,0.006581657,0.077023707,0.006301749,47.13331985,3.833333492,0.077521905,0.006304825,NO
6,1,54,0,20,7,256,8,12,56,21.4285717,2,25,45.30477905,67.90123749,22,0.785714269,12.83333302,22.91666603,3,2,6,33.33333206,2,66.66666412,2.306425095,66.66666412,2,0.666666687,2,33.33333206,6,10,30,33.33333206,1,16.66666603,44.48105621,68.52791595,10,0.666666687,1.833333373,6.111111164,6.166666508,0.770833313,0.207150206,0.089917623,0.233228326,9,2684.851807,275,234.5163422,0.036183883,6093.88623,0.014827018,21.97623444,0.453047782,0.386353105,0.051179465,0.033133171,0.003022788,0.001680588,0.456643462,0.021368032,0.113325782,0.012729683,69.24925995,7.750000954,0.11389681,0.012746712,NO
7,1,23,0,5,21,112,4,6,12,50,1,25,4.94233942,58.82352829,3,0.5,1,8.333333015,4,6,12,50,1,25,4.94233942,58.82352829,3,0.5,1,8.333333015,2,2,2,100,1,50,1.812191129,64.70587921,0,0,0,0,2.5,0.625,0.437854588,0.129668787,0.260795474,5,550.9121094,30,183.5687408,0.007388884,4.194993496,0.008237232,4.509363651,0.049423393,0.302419662,0.010451038,2.28087E-05,0.002645929,0.001689043,0.379018366,0.026275145,0.073395886,0.014671365,44.93450928,8.933333397,0.073905446,0.014692983,NO
3,3,7,0,4,3,23,4,5,12,41.66666794,1,25,31.63097191,67.84452057,3.5,0.583333313,1.5,12.5,1,0,0,0,1,100,2.800658941,94.44444275,0,0,0,0,4,5,12,41.66666794,1,25,31.63097191,67.84452057,3.5,0.583333313,1.5,12.5,2.700000048,0.675000012,0.299005598,0.139352858,0.043404792,4,1844.750244,192,217.0552368,0.024884844,5.8513484,0.006589786,15.09977627,0.31630972,0.35758689,0.035197798,3.18145E-05,0.003024309,0.001680528,0.456917107,0.021332806,0.118718557,0.009736822,72.52267456,5.933332443,0.119280718,0.00975877,NO
0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76135E-07,0,0,0,0,0,7.1714E-09,0,0,0,0,0.001644737,0.001644737,0,0,0.001644731,0.001644731,1,1,0.001644737,0.001644737,NO
5,3,43,0,19,2,157,9,11,72,15.27777767,1,11.11111069,39.04447937,68.29971313,30.5,0.847222209,20.5,28.47222137,3,2,6,33.33333206,1,33.33333206,3.789126873,69.69696808,2,0.666666687,3.5,58.33333206,9,11,72,15.27777767,1,11.11111069,39.04447937,68.29971313,30.5,0.847222209,20.5,28.47222137,7.041666508,0.782407403,0.194496021,0.115804367,0.237853363,10,2368.189453,237,225.082962,0.031889673,2459.77124,0.016474465,19.38426781,0.390444815,0.370812118,0.045105621,0.013374064,0.0030233,0.001680574,0.456735551,0.021359902,0.119582228,0.012510021,73.04689026,7.616666794,0.120142914,0.012527413,NO
31,2,45,0,20,431,251,17,33,272,12.13235283,2,11.76470566,56.01317978,46.9613266,119.5,0.878676474,59.66666794,21.93627357,5,4,20,20,2,40,4.283360958,56.52173996,8,0.800000012,15,75,15,26,210,12.38095284,2,13.33333302,55.68368912,47.7401123,92,0.876190484,32.66666794,15.55555534,14.44999981,0.850000024,0.102528915,0.081771486,0.24922511,18,5367.009766,340,252.8757019,0.072378375,1981.219482,0.029654035,43.93041611,0.560131788,0.416599184,0.102373935,0.010772122,0.003026179,0.001680584,0.457253098,0.02136532,0.141567096,0.014157751,86.39164734,8.616666794,0.142091528,0.014172149,NO
24,2,37,0,13,264,186,9,14,72,19.44444466,1,11.11111069,30.14826965,59.80392075,29,0.805555582,15.33333302,21.29629707,5,8,20,40,1,20,5.107083797,56.36363602,6,0.600000024,1.333333373,6.666666508,6,6,30,20,1,16.66666603,28.00658989,64.63878632,12,0.800000012,6.5,21.66666603,7.136363506,0.792929292,0.215643838,0.130935356,0.297180206,10,2358.684326,183,220.9254608,0.031773809,435.6215515,0.016474465,19.30646515,0.301482707,0.363962859,0.044941738,0.002368525,0.002648562,0.001689086,0.379636168,0.026299531,0.092397548,0.016620861,56.46870422,10.11666584,0.092876159,0.016639253,NO
14,3,23,0,8,35,105,6,9,30,30,1,16.66666603,34.43162918,66.98718262,10.5,0.699999988,5.833333492,19.44444466,3,3,6,50,1,33.33333206,2.306425095,58.33333206,1.5,0.5,0.5,8.333333015,5,7,20,35,1,20,33.937397,67.98680115,6.5,0.649999976,4,20,4.375,0.729166687,0.294525921,0.171676978,0.227567017,7,2031.239014,209,221.2423706,0.027368546,157.7192078,0.011532125,16.62623787,0.344316304,0.364484966,0.038710814,0.000857538,0.00264601,0.001689067,0.379037321,0.026288694,0.07682801,0.014424249,47.01784515,8.783332825,0.077331983,0.014446271,NO
4,0,33,0,16,0,154,5,5,20,25,1,20,3.294893026,55.55555725,7.5,0.75,4,20,1,0,0,0,1,100,1.482701778,90,0,0,0,0,5,5,20,25,1,20,3.294893026,55.55555725,7.5,0.75,4,20,3.416666746,0.683333337,0.356124848,0.106187828,0.281481475,6,239.7324677,20,176.1496887,0.003150897,1881.333374,0.009884679,1.962274671,0.03294893,0.290197194,0.004456714,0.01022903,0.003020051,0.001680519,0.456150293,0.021327388,0.101135679,0.009187678,61.85001373,5.599999428,0.101726994,0.009210525,NO
7,3,64,0,27,1,357,15,15,210,7.142857075,3,20,55.51894379,65.05791473,97.5,0.928571403,17,8.095237732,1,0,0,0,1,100,2.800658941,94.44444275,0,0,0,0,15,15,210,7.142857075,3,20,55.51894379,65.05791473,97.5,0.928571403,17,8.095237732,13.40625,0.893750012,0.112995408,0.074276239,0.244692862,16,3129.140137,337,252.8494415,0.042049952,9777.432617,0.026359143,25.6128521,0.555189431,0.416555911,0.059476595,0.053161044,0.003022622,0.001680528,0.45661363,0.021332806,0.121009991,0.009736822,73.91356659,5.933332443,0.121568367,0.00975877,NO
2,3,14,0,7,1,42,7,10,42,23.80952454,1,14.28571415,31.46622658,62.62295151,16,0.761904776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,42,23.80952454,1,14.28571415,31.46622658,62.62295151,16,0.761904776,0,0,5,0.714285731,0.197486371,0.0326836,0.158165738,8,2126.061279,191,218.1397552,0.028633501,202.8376007,0.013179571,17.4023838,0.314662278,0.359373569,0.0405,0.001102852,0.00266318,0.001644737,0.383050263,0,0.099385932,0.001644731,60.7139473,1,0.099858463,0.001644737,NO
7,1,50,0,27,7,198,6,10,30,33.33333206,1,16.66666603,50.90609741,59.42307663,10,0.666666687,1,3.333333254,1,0,0,0,1,100,1.812191129,91.66666412,0,0,0,0,6,10,30,33.33333206,1,16.66666603,50.90609741,59.42307663,10,0.666666687,1,3.333333254,3.571428537,0.59523809,0.231882885,0.071874246,0.144167617,7,3558.957275,309,237.8222809,0.048052166,15.15628052,0.011532125,29.1310215,0.509060979,0.39179948,0.06796629,8.24065E-05,0.002653042,0.001652884,0.380687475,0.00493692,0.080447495,0.004931587,49.21666336,3,0.080948457,0.00493421,NO
16,1,41,0,16,58,131,11,28,110,25.45454597,1,9.090909004,55.68368912,46.68508148,41,0.74545455,10,9.090909004,3,0,6,0,3,100,2.965403557,69.2307663,3,1,4,66.66666412,10,26,90,28.88888931,1,10,55.35420227,46.92737579,32,0.711111128,5,5.555555344,7.692307472,0.699300706,0.148969725,0.049144283,0.242375523,12,5282.269043,338,247.8721924,0.071319722,100.8167343,0.019769358,43.2367897,0.556836903,0.40835616,0.100876547,0.000548152,0.002655525,0.001652893,0.381267339,0.004942339,0.096515372,0.006579033,58.96989822,4,0.096989967,0.006578947,NO
12,1,32,0,14,16,104,10,26,90,28.88888931,1,10,51.72982025,51.22349167,32,0.711111128,4,4.444444656,1,0,0,0,1,100,1.812191129,91.66666412,0,0,0,0,10,26,90,28.88888931,1,10,51.72982025,51.22349167,32,0.711111128,4,4.444444656,6.090909004,0.609090924,0.159285158,0.031555641,0.241215274,11,4523.178223,314,240.6555786,0.061069034,70.55899811,0.018121911,37.02342987,0.517298162,0.396467179,0.086377703,0.000383638,0.002653088,0.001652884,0.380698323,0.00493692,0.08374235,0.004931587,51.2166748,3,0.084237956,0.00493421,NO
4,2,7,0,6,4,56,5,5,20,25,1,20,3.953871489,54.54545593,7.5,0.75,0,0,5,5,20,25,1,20,3.953871489,54.54545593,7.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.700000048,0.74000001,0.326117367,0.01538839,0.269166648,6,271.3391724,24,182.4163666,0.003574623,2659.740723,0.009884679,2.220983982,0.039538715,0.300521195,0.005056045,0.014461322,0.001644737,0.00168339,0,0.02299922,0.001644731,0.014402209,1,8.766666412,0.001644737,0.014418859,NO
6,0,27,2,16,9,161,4,0,12,0,4,100,2.965403557,81.8181839,6,1,4,33.33333206,2,0,2,0,2,100,0.823723257,71.42857361,1,1,0,0,2,0,2,0,2,100,2.141680479,86.66666412,1,1,0,0,4,1,0.25,0,0,5,126.330246,18,171.0330353,0.001631925,4338.041504,0.008237232,1.034047008,0.029654035,0.281767756,0.002308239,0.023586439,0.003018729,0.001680486,0.455911845,0.021308418,0.089862421,0.009921182,55.00715256,6.045238495,0.090472288,0.009942827,NO
10,0,46,2,17,39,221,2,0,2,0,2,100,0.658978581,57.1428566,1,1,0,0,2,0,2,0,2,100,0.658978581,57.1428566,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,3,3.485647202,4,81.85180664,1.47317E-08,1.083333373,0.004942339,0.028530959,0.006589786,0.134846464,2.08369E-08,5.89021E-06,0.001644737,0.001697385,0,0.031068457,0.001644731,0.010886853,1,6.641269684,0.001644737,0.010923141,NO
4,0,24,2,5,6,93,2,0,2,0,2,100,0.658978581,57.1428566,1,1,0,0,2,0,2,0,2,100,0.658978581,57.1428566,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,2,2.335319996,4,75.08027649,4.24444E-09,1.083333254,0.003294893,0.019115223,0.006589786,0.123690739,6.00345E-09,5.89021E-06,0.001644737,0.001691661,0,0.027784402,0.001644731,0.009656687,1,5.891269684,0.001644737,0.009689588,NO
4,0,18,0,10,2,75,5,2,20,10,3,60,2.635914326,59.25925827,9,0.899999976,2,10,1,0,0,0,1,100,1.647446513,90.90908813,0,0,0,0,4,0,12,0,4,100,1.482701778,56.25,6,1,0,0,4.300000191,0.860000014,0.266800016,0.033881895,0.140000001,6,7.969183922,16,114.1663208,4.02202E-06,2025.281494,0.009884679,0.065229915,0.026359143,0.188082904,5.68885E-06,0.011011693,0.003011346,0.001680426,0.454575986,0.021273194,0.071355335,0.007475553,43.77336884,4.560713768,0.071995676,0.007501174,NO
4,0,17,0,10,2,71,4,1,12,8.333333015,3,75,2.47116971,62.5,5.5,0.916666687,6,50,4,1,12,8.333333015,3,75,2.47116971,62.5,5.5,0.916666687,6,50,2,0,2,0,2,100,0.658978581,57.1428566,1,1,1,100,3.666666746,0.916666687,0.295833349,0.095970646,0.050000001,5,6.534220219,15,101.3650665,1.12958E-06,1650.839111,0.008237232,0.053484347,0.024711696,0.166993514,1.59771E-06,0.008975806,0.001658357,0.00168894,0.008226394,0.026215535,0.007122683,0.012409716,4.333333492,7.560713768,0.007127193,0.012435384,NO
3,0,13,0,10,1,66,1,0,0,0,1,100,0.329489291,66.66666412,0,0,0,0,1,0,0,0,1,100,0.329489291,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2.24805522,2,84.18631744,4.06827E-08,0,0.003294893,0.018400935,0.003294893,0.138692454,5.75427E-08,0,0.001644737,0.001685994,0,0.024511185,0.001644731,0.0076342,1,4.660317421,0.001644737,0.007664996,NO
2,0,10,0,5,1,40,1,0,0,0,1,100,1.647446513,90.90908813,0,0,0,0,1,0,0,0,1,100,1.647446513,90.90908813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1.609651566,10,98.86511993,9.14985E-07,0,0.001647446,0.013175431,0.016474465,0.162874997,1.29418E-06,0,0.001644737,0.001683222,0,0.022901673,0.001644731,0.007678744,1,4.685713768,0.001644737,0.007706766,NO
3,1,5,0,3,1,14,3,1,6,16.66666603,2,66.66666412,2.635914326,72.72727203,2.5,0.833333313,2,33.33333206,2,1,2,50,1,50,1.976935744,70.58823395,0.5,0.5,0,0,1,0,0,0,1,100,0.658978581,80,0,0,0,0,2.333333254,0.777777791,0.405555576,0.009954661,0.100000001,4,10.49217415,16,135.5852966,7.0596E-05,3006.049805,0.006589786,0.085881263,0.026359143,0.223369524,9.9853E-05,0.016344244,0.003014636,0.001680454,0.455172151,0.021289453,0.074708231,0.008887606,45.80856323,5.417856693,0.075343035,0.008910948,NO
2,0,8,0,5,1,32,1,0,0,0,1,100,0.823723257,83.33333588,0,0,0,0,1,0,0,0,1,100,0.823723257,83.33333588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1.353149414,5,96.78180695,9.0074E-07,0,0.001647446,0.011075892,0.008237232,0.159442842,1.27403E-06,0,0.001644737,0.001683222,0,0.022901673,0.001644731,0.007678744,1,4.685714245,0.001644737,0.007706767,NO
3,1,5,0,3,1,14,2,0,2,0,2,100,1.482701778,81.8181839,1,1,1,50,1,0,0,0,1,100,0.823723257,83.33333588,0,0,0,0,1,0,0,0,1,100,0.658978581,80,0,0,0,0,2,1,0.5,0,0,3,8.844995499,9,132.8019867,7.041E-05,229.354187,0.004942339,0.072398663,0.014827018,0.218784168,9.95897E-05,0.001247026,0.003014636,0.001680421,0.455172151,0.021270486,0.074708231,0.007446137,45.80856323,4.542856693,0.075343035,0.007471804,NO
11,1,43,0,12,49,197,3,0,6,0,3,100,1.317957163,61.53845978,3,1,2,33.33333206,2,0,2,0,2,100,1.153212547,70,1,1,0,0,1,0,0,0,1,100,0.329489291,66.66666412,0,0,0,0,3,1,0.333333343,4.06909E-08,0,4,4.855673313,8,95.55325317,1.74214E-07,370.0009155,0.006589786,0.039744992,0.013179571,0.157418862,2.46414E-07,0.002011738,0.001647446,0.001691722,0.001647447,0.027819628,0.003289468,0.010466027,2,6.382540226,0.003289474,0.010497599,NO
5,1,54,0,19,4,274,3,0,6,0,3,100,1.153212547,63.63636398,3,1,2,33.33333206,1,0,0,0,1,100,0.658978581,80,0,0,0,0,3,0,6,0,3,100,1.153212547,63.63636398,3,1,2,33.33333206,3,1,0.375,0.210309923,0,4,4.750617981,7,86.53636932,5.5683E-08,306.3739014,0.006589786,0.038885083,0.011532125,0.142564029,7.87595E-08,0.001665791,0.001658366,0.00168887,0.008231813,0.026174888,0.008220882,0.009095867,5,5.549206734,0.008223685,0.009126985,NO
11,1,52,0,16,43,248,2,0,2,0,2,100,0.988467872,66.66666412,1,1,1,50,1,0,0,0,1,100,0.823723257,83.33333588,0,0,0,0,1,0,0,0,1,100,0.329489291,66.66666412,0,0,0,0,2,1,0.5,0,0,3,3.612124205,6,94.63658905,1.71844E-07,288.0833435,0.004942339,0.029566208,0.009884679,0.155908719,2.43061E-07,0.001566343,0.001647446,0.001683194,0.001647447,0.022885416,0.003289468,0.007453888,2,4.549206734,0.003289474,0.007482248,NO
6,1,39,0,11,9,189,2,0,2,0,2,100,0.823723257,71.42857361,1,1,1,50,1,0,0,0,1,100,0.658978581,80,0,0,0,0,2,0,2,0,2,100,0.823723257,71.42857361,1,1,1,50,2,1,0.555555582,0.27807194,0,3,3.50264883,5,85.61968231,4.82667E-08,274.6268616,0.004942339,0.028670123,0.008237232,0.141053841,6.82697E-08,0.001493178,0.001658348,0.00168887,0.008220974,0.026174888,0.006710882,0.009095867,4.083333015,5.549206734,0.006716008,0.009126985,NO
9,1,32,2,11,30,195,3,0,6,0,3,100,3.130148172,82.60869598,3,1,2,33.33333206,2,0,2,0,2,100,2.306425095,82.35294342,1,1,0,0,1,0,0,0,1,100,0.988467872,100,0,0,0,0,3,1,0.333333343,4.06909E-08,0,4,11.77452374,19,141.0519714,8.74719E-05,1648.466187,0.006589786,0.096377641,0.031301484,0.232375577,0.000123723,0.008962903,0.001647446,0.001683254,0.001647447,0.022920642,0.003289468,0.009120245,2,5.560714245,0.003289474,0.009145912,NO
9,0,59,0,19,16,382,3,2,6,33.33333206,1,33.33333206,3.130148172,76,2,0.666666687,1,16.66666603,2,1,2,50,1,50,2.47116971,78.94736481,0.5,0.5,0,0,1,0,0,0,1,100,0.988467872,100,0,0,0,0,2,0.666666627,0.559510052,0.091040954,0.263888896,4,149.2958832,19,176.2998047,0.001955387,10.88095093,0.006589786,1.222026944,0.031301484,0.290444493,0.002765753,5.9161E-05,0.001647446,0.001686134,0.001647447,0.024592474,0.003289468,0.01046099,2,6.376190186,0.003289474,0.010487155,NO
4,0,18,0,10,4,81,2,1,2,50,1,50,2.47116971,75,0.5,0.5,0,0,1,0,0,0,1,100,2.47116971,93.75,0,0,0,0,1,0,0,0,1,100,0.494233936,75,0,0,0,0,1.25,0.625,0.72667098,0.036252044,0.197916672,3,141.9625702,15,174.1022034,0.001873303,0,0.004942339,1.162001729,0.024711696,0.286824048,0.002649651,0,0.001650161,0.001683296,0.003292183,0.022945028,0.004110541,0.008816254,2.5,5.376190186,0.004111842,0.008842418,NO
4,0,19,0,10,2,71,2,0,2,0,2,100,1.812191129,84.61538696,1,1,1,50,1,0,0,0,1,100,1.647446513,90.90908813,0,0,0,0,1,0,0,0,1,100,0.164744645,50,0,0,0,0,2,1,0.5,0,0,3,3.857701778,11,99.53177643,9.55667E-07,580,0.004942339,0.031576324,0.018121911,0.163973272,1.35172E-06,0.003153528,0.001647446,0.001683222,0.001647447,0.022901673,0.003289468,0.007678744,2,4.685714245,0.003289474,0.007706767,NO
9,1,9,0,11,36,9,6,2,30,6.666666508,4,66.66666412,4.118616104,62.5,14,0.933333337,0,0,6,2,30,6.666666508,4,66.66666412,4.118616104,62.5,14,0.933333337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0.916666687,0.214105427,0.012590062,0.127083331,6,155.888382,25,179.9164734,0.002010313,4182.672363,0.009884679,1.27598834,0.041186161,0.296402752,0.002843441,0.022741679,0.001644737,0.001691977,0,0.027965944,0.001644731,0.019446265,1,11.83333302,0.001644737,0.01946272,NO
2,1,5,0,5,1,23,5,2,20,10,3,60,3.789126873,65.7142868,9,0.899999976,2,10,1,0,0,0,1,100,0.823723257,83.33333588,0,0,0,0,4,0,12,0,4,100,3.624382257,75.86206818,6,1,0,0,4.400000095,0.879999995,0.263600022,0.017589424,0.140000001,5,33.05997849,23,144.9520569,0.000358515,5794.195801,0.008237232,0.270604819,0.037891269,0.238800749,0.000507093,0.031503722,0.003008689,0.001680486,0.454093695,0.021308418,0.07118962,0.00830904,43.67277527,5.066666603,0.071830221,0.008333333,NO
15,2,61,0,20,41,479,10,2,90,2.222222328,8,80,3.459637642,61.76470566,44,0.977777779,9,10,1,0,0,0,1,100,0.823723257,100,0,0,0,0,9,2,72,2.777777672,7,77.77777863,2.965403557,62.06896591,35,0.972222209,0,0,9.649999619,0.964999974,0.121299997,0.019065423,0.090000004,11,15.00614166,21,122.6659622,2.24087E-05,6109.053223,0.018121911,0.122829303,0.034596376,0.202085599,3.16955E-05,0.033215638,0.003012242,0.001680454,0.454738557,0.021289453,0.081050418,0.007791275,49.65828705,4.752380848,0.081674814,0.007816416,NO
4,1,12,0,1,0,52,1,0,0,0,1,100,1.647446513,90.90908813,0,0,0,0,1,0,0,0,1,100,1.647446513,90.90908813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2.720171928,10,98.86511993,9.53936E-07,0,0.003294893,0.022265337,0.016474465,0.162874997,1.34927E-06,0,0.001644737,0.001683222,0,0.022901673,0.001644731,0.007678744,1,4.685714245,0.001644737,0.007706767,NO
13,2,55,0,14,56,327,5,0,20,0,5,100,1.812191129,73.33333588,10,1,4,20,1,0,0,0,1,100,0.823723257,100,0,0,0,0,4,0,12,0,4,100,1.317957163,80,6,1,0,0,5,1,0.200000018,-1.15733E-08,0,6,8.692065239,11,117.8160629,2.20598E-05,1348.135864,0.009884679,0.071146891,0.018121911,0.194095656,3.1202E-05,0.007329972,0.003010987,0.001680454,0.454510987,0.021289453,0.069870688,0.007791275,42.87218094,4.752380848,0.070513457,0.007816416,NO
5,1,6,3,4,6,24,3,0,6,0,3,100,0.823723257,83.33333588,3,1,0,0,3,0,6,0,3,100,0.823723257,83.33333588,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.333333343,4.06909E-08,0,4,4.513349056,5,86.16969299,1.16855E-07,11.23333359,0.006589786,0.036942974,0.008237232,0.14195995,1.65283E-07,6.10769E-05,0.001644737,0.001691731,0,0.027825044,0.001644731,0.011564327,1,7.049206257,0.001644737,0.01159409,NO
3,2,7,0,4,3,330,2,0,2,0,2,100,1.976935744,80,1,1,1,50,1,0,0,0,1,100,1.647446513,90.90908813,0,0,0,0,1,0,0,0,1,100,0.494233936,75,0,0,0,0,2,1,0.5,0,0,2,2.79300499,12,99.7817688,9.19756E-07,197.4520721,0.003294893,0.022861496,0.019769358,0.164385125,1.30093E-06,0.00107357,0.001647446,0.001683222,0.001647447,0.022901673,0.003289468,0.007678744,2,4.685714245,0.003289474,0.007706767,NO
3,2,7,0,4,3,308,2,0,2,0,2,100,1.976935744,80,1,1,1,50,1,0,0,0,1,100,1.647446513,90.90908813,0,0,0,0,1,0,0,0,1,100,0.494233936,75,0,0,0,0,2,1,0.5,0,0,2,2.793010235,12,99.7817688,9.19756E-07,197.4520721,0.003294893,0.022861538,0.019769358,0.164385125,1.30093E-06,0.00107357,0.001647446,0.001683222,0.001647447,0.022901673,0.003289468,0.007678744,2,4.685714245,0.003289474,0.007706767,NO
3,2,7,0,4,3,77,2,0,2,0,2,100,1.317957163,80,1,1,1,50,1,0,0,0,1,100,0.823723257,83.33333588,0,0,0,0,1,0,0,0,1,100,0.494233936,75,0,0,0,0,2,1,0.5,0,0,2,2.536504507,8,97.94846344,9.05511E-07,191.8351898,0.003294893,0.02076197,0.013179571,0.161364853,1.28078E-06,0.00104303,0.001647446,0.001683222,0.001647447,0.022901673,0.003289468,0.007678744,2,4.685714245,0.003289474,0.007706767,NO
1,0,4,0,5,0,9,4,4,12,33.33333206,2,50,4.94233942,63.82978821,4,0.666666687,0,0,4,4,12,33.33333206,2,50,4.94233942,63.82978821,4,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.75,0.318025172,0.012854693,0.122916669,5,466.2673645,30,183.1687469,0.006240069,1159.098999,0.008237232,3.81652379,0.049423393,0.301760703,0.008826123,0.006302157,0.001644737,0.001689048,0,0.026277855,0.001644731,0.014945938,1,9.099999428,0.001644737,0.014967104,NO
7,0,22,0,10,21,138,2,0,2,0,2,100,0.823723257,83.33333588,1,1,1,50,1,0,0,0,1,100,0.164744645,0,0,0,0,0,1,0,0,0,1,100,0.658978581,80,0,0,0,0,2,1,0.5,0,0,3,22.95450974,5,138.8925934,0.000266102,580,0.004942339,0.187888831,0.008237232,0.228818104,0.000376381,0.003153528,0.001647446,0.001647446,0.001647447,0.001647447,0.003289468,0.003289468,2,2,0.003289474,0.003289474,NO
