@RELATION ant-1.5-CKNET

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
4,4,7,0,3,0,130,3,0,6,0,3,100,8.873720169,49.05660248,3,1,2,33.33333206,1,0,0,0,1,100,7.508532524,95.6521759,0,0,0,0,2,0,2,0,2,100,5.802047729,56.66666794,1,1,0,0,3,1,0.333333343,4.06909E-08,0,4,205.501236,26,94.47620392,0.00326007,0.4748348,0.013651877,0.980668485,0.088737205,0.322444379,0.004611132,1.11E-05,0.004874316,0.011122077,0.303231865,0.696582377,0.07721848,0.146509007,22.93450356,43.63457108,0.078008518,0.148416907,NO
7,5,17,0,5,0,107,5,2,20,10,3,60,11.94539261,40.2298851,9,0.899999976,4,20,1,0,0,0,1,100,7.508532524,95.6521759,0,0,0,0,4,2,12,16.66666603,2,50,9.215017319,42.1875,5,0.833333313,0,0,4.199999809,0.839999974,0.223395154,0.002427822,0.055833332,6,255.8941498,35,97.22619629,0.00402458,4.910208225,0.020477816,1.221147537,0.119453922,0.331830025,0.005692475,0.000114783,0.004875127,0.011122077,0.303347975,0.696582377,0.08347559,0.146509007,24.76783752,43.63457108,0.084244348,0.148416907,NO
8,5,26,0,6,0,164,5,2,20,10,3,60,11.94539261,40.2298851,9,0.899999976,4,20,1,0,0,0,1,100,7.508532524,95.6521759,0,0,0,0,4,2,12,16.66666603,2,50,9.215017319,42.1875,5,0.833333313,0,0,4.199999809,0.839999974,0.223395154,0.002427822,0.055833332,6,255.894165,35,97.22619629,0.00402458,4.910208225,0.020477816,1.221147537,0.119453922,0.331830025,0.005692475,0.000114783,0.004875127,0.011122077,0.303347975,0.696582377,0.08347559,0.146509007,24.76783752,43.63457108,0.084244348,0.148416907,NO
7,5,18,0,5,0,126,5,2,20,10,3,60,11.94539261,40.2298851,9,0.899999976,4,20,1,0,0,0,1,100,7.508532524,95.6521759,0,0,0,0,4,2,12,16.66666603,2,50,9.215017319,42.1875,5,0.833333313,0,0,4.199999809,0.839999974,0.223395154,0.002427822,0.055833332,6,255.8941345,35,97.22619629,0.00402458,4.910208225,0.020477816,1.221147418,0.119453922,0.331830025,0.005692475,0.000114783,0.004875127,0.011122077,0.303347975,0.696582377,0.08347559,0.146509007,24.76783752,43.63457108,0.084244348,0.148416907,NO
7,5,19,0,5,1,285,5,2,20,10,3,60,11.94539261,40.2298851,9,0.899999976,4,20,1,0,0,0,1,100,7.508532524,95.6521759,0,0,0,0,4,2,12,16.66666603,2,50,9.215017319,42.1875,5,0.833333313,0,0,4.199999809,0.839999974,0.223395154,0.002427822,0.055833332,6,255.8941803,35,97.22619629,0.00402458,4.910208225,0.020477816,1.221147656,0.119453922,0.331830025,0.005692475,0.000114783,0.004875127,0.011122077,0.303347975,0.696582377,0.08347559,0.146509007,24.76783752,43.63457108,0.084244348,0.148416907,NO
9,1,38,0,14,12,310,14,33,182,18.13186836,2,14.28571415,72.01364899,35.52188492,74.5,0.8186813,57.5,31.59340668,3,0,6,0,3,100,11.94539261,76.08695984,3,1,2,33.33333206,12,25,132,18.939394,2,16.66666603,71.67235565,36.39514542,53.5,0.810606062,44.5,33.71212006,10.33333302,0.738095224,0.111526415,0.043648008,0.215329438,15,3613.64917,211,136.4833679,0.058637947,399.6995544,0.051194537,17.24462509,0.720136523,0.465813547,0.082939103,0.009343578,0.004890914,0.011294426,0.305600047,0.701249123,0.14780578,0.239109963,43.61664581,70.76661682,0.148355931,0.240702778,NO
3,1,19,0,5,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.038490653,0,0,0,0,0.003412969,0.004955761,0,0,0,0,0.00340136,0.00340136,0,0,0.003401351,0.003401351,1,1,0.00340136,0.00340136,NO
9,2,50,0,12,24,288,13,47,156,30.12820435,1,7.692307472,68.94197845,30.74581337,54.5,0.698717952,14.83333302,9.508546829,1,0,0,0,1,100,4.095562935,92.30769348,0,0,0,0,13,47,156,30.12820435,1,7.692307472,68.94197845,30.74581337,54.5,0.698717952,14.83333302,9.508546829,8.571428299,0.65934062,0.163398027,0.054993242,0.406858891,14,4187.966797,202,134.4833832,0.068056412,38.32407761,0.047781572,19.98531532,0.689419806,0.458987653,0.096260838,0.000895883,0.004883496,0.011270097,0.304543644,0.700599015,0.122326471,0.215105444,36.15121078,63.73328781,0.122963302,0.216779888,NO
4,1,21,0,6,6,91,6,8,30,26.66666603,1,16.66666603,66.55290222,58.55855942,11,0.733333349,3,10,2,1,2,50,1,50,44.36859894,92.19857788,0.5,0.5,0,0,4,3,12,25,1,25,59.72696304,91.14583588,4.5,0.75,0,0,3.833333254,0.638888896,0.262433946,0.007702901,0.250610977,7,1830.78186,195,129.8167725,0.029705971,171.0410156,0.023890786,8.736639023,0.665529013,0.443060666,0.042016935,0.003998341,0.003460167,0.011487943,0.017053237,0.706333697,0.018701617,0.305992782,5.5,90.36667633,0.018707482,0.307369649,NO
1,1,1,0,8,0,1,8,14,56,25,1,12.5,66.89419556,54.90196228,21,0.75,2,3.571428537,6,5,30,16.66666603,2,33.33333206,46.07508469,76.27118683,12.5,0.833333313,0,0,2,0,2,0,2,100,59.72696304,97.22222137,1,1,0,0,5,0.625,0.232501581,0.029691417,0.343019366,8,2078.052002,196,130.9834137,0.033730328,74.88450623,0.027303753,9.916631699,0.668941975,0.447042376,0.047709092,0.001750538,0.003436386,0.01175904,0.010227299,0.713182867,0.011898895,0.316208541,3.5,93.36669922,0.011904762,0.317573816,NO
5,1,7,1,5,6,32,5,5,20,25,1,20,4.095562935,37.5,7.5,0.75,0,0,5,5,20,25,1,20,4.095562935,37.5,7.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.599999964,0.393124998,0.017948195,0.391666681,6,319.1140747,12,92.64286041,0.005103796,2.444599628,0.020477816,1.522838116,0.040955633,0.316187233,0.007218948,5.71462E-05,0.00340136,0.011940664,0,0.71760577,0.003401351,0.22813043,1,67.5666275,0.00340136,0.229818463,NO
3,2,8,0,3,0,32,3,2,6,33.33333206,1,33.33333206,3.754266262,50,2,0.666666687,0,0,2,0,2,0,2,100,3.412969351,62.5,1,1,0,0,1,0,0,0,1,100,1.706484675,83.33333588,0,0,0,0,1.666666627,0.555555522,0.505378127,0.002259644,0.230555564,4,204.0730286,11,91.47618103,0.003260376,0.245454535,0.013651877,0.973852932,0.037542664,0.312205404,0.004611564,5.73787E-06,0.003412969,0.011527264,0.003412969,0.70735532,0.006802753,0.217357516,2,64.39995575,0.006802721,0.219047472,NO
3,1,19,0,3,0,104,3,2,6,33.33333206,1,33.33333206,59.72696304,93.0851059,2,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.33333206,1,33.33333206,59.72696304,93.0851059,2,0.666666687,0,0,1.666666627,0.555555522,0.442795157,0.002001989,0.151926786,4,971.9955444,175,124.900116,0.015759714,36.41294479,0.013651877,4.638441086,0.597269654,0.42628026,0.022290967,0.000851207,0.003448235,0.00340136,0.013640269,0,0.015300256,0.003401351,4.5,1,0.015306123,0.00340136,NO
3,2,18,0,1,0,274,1,0,0,0,1,100,4.436860085,92.85713959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,4.436860085,92.85713959,0,0,0,0,1,1,1,1,0,2,91.6619339,13,89.99284363,0.001458263,0,0.006825938,0.437418133,0.044368602,0.307142824,0.002062608,0,0.00498664,0.00340136,0.319008172,0,0.070811324,0.003401351,21.0742054,1,0.07168097,0.00340136,NO
5,2,37,0,5,4,250,5,4,20,20,2,40,48.80546188,81.25,8,0.800000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,20,2,40,48.80546188,81.25,8,0.800000012,0,0,3.900000095,0.779999971,0.240069106,0.00321098,0.094171755,6,1023.7995,143,120.5668182,0.016580224,485.0331116,0.020477816,4.885653973,0.488054603,0.411490858,0.023451518,0.011338377,0.005102308,0.00340136,0.334517419,0,0.110902309,0.003401351,32.83452988,1,0.111682072,0.00340136,NO
40,3,99,1,17,664,855,15,29,210,13.80952358,1,6.666666508,72.35494995,30.11363602,90.5,0.86190474,21.33333397,10.15873051,2,1,2,50,1,50,2.730375528,72.72727203,0.5,0.5,0,0,13,24,156,15.38461494,1,7.692307472,71.67235565,30.30303001,66,0.846153855,0,0,11.80000019,0.786666632,0.09688136,0.015431613,0.193231195,16,4257.417969,212,137.2333679,0.06913925,331.0820007,0.054607507,20.31674194,0.723549485,0.468373269,0.097792432,0.007739539,0.005239815,0.003424658,0.352069825,0.006825938,0.142072886,0.010204063,41.9845314,3,0.142804533,0.010204081,YES
19,3,117,0,16,35,849,15,48,210,22.8571434,1,6.666666508,70.64846039,27.30870628,81,0.771428585,3.833333254,1.825396776,1,0,0,0,1,100,2.730375528,88.8888855,0,0,0,0,14,41,182,22.52747345,1,7.142857075,70.64846039,27.63684845,70.5,0.774725258,0,0,10.19999981,0.680000007,0.109119773,0.026014483,0.258106381,16,4910.597656,207,136.3167114,0.079811789,47.25170898,0.054607507,23.43376732,0.706484616,0.46524474,0.112887964,0.00110458,0.005328435,0.003412969,0.362900794,0.003412969,0.161520377,0.006802751,47.69283676,2,0.162220538,0.006802721,YES
10,3,61,0,7,37,758,7,14,42,33.33333206,1,14.28571415,68.94197845,32.89902115,14,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,42,33.33333206,1,14.28571415,68.94197845,32.89902115,14,0.666666687,0,0,4.071428299,0.581632614,0.169095427,0.001781391,0.087020494,8,3600.32666,202,131.4833984,0.05855716,2.259336948,0.027303753,17.18104935,0.689419806,0.448748797,0.082824841,5.28154E-05,0.004906476,0.00340136,0.30781731,0,0.11122258,0.003401351,32.90119934,1,0.111908838,0.00340136,NO
20,3,67,0,14,130,812,13,25,156,16.02564049,2,15.38461494,69.62457275,26.42486954,65.5,0.839743614,10.5,6.730769157,1,0,0,0,1,100,6.143344879,94.73683929,0,0,0,0,12,24,132,18.18181801,2,16.66666603,69.62457275,27.09163284,54,0.818181813,0,0,10.26923084,0.789940834,0.089063652,0.005867048,0.072116129,14,4642.315918,204,134.8167114,0.07544636,61.32126617,0.047781572,22.15350533,0.69624573,0.460125297,0.106713377,0.001433477,0.004935984,0.003472016,0.311973274,0.020419773,0.137803733,0.015277062,40.69285202,4.5,0.13841106,0.015306123,NO
3,4,24,0,5,3,163,5,6,20,30,2,40,63.82252502,50.81521606,7,0.699999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,20,30,2,40,63.82252502,50.81521606,7,0.699999988,0,0,2.899999857,0.579999983,0.244525388,0.005358442,0.103310138,5,2022.366699,187,128.0667877,0.032873414,215.6205597,0.017064847,9.650897026,0.638225257,0.437088013,0.046497051,0.005040454,0.00499412,0.00340136,0.320029706,0,0.08969637,0.003401351,26.60753441,1,0.090501815,0.00340136,NO
2,4,14,0,5,1,66,5,6,20,30,2,40,63.82252502,51.09289551,7,0.699999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,20,30,2,40,63.82252502,51.09289551,7,0.699999988,0,0,2.899999857,0.579999983,0.260858804,0.009538758,0.137595847,5,1975.341553,187,128.0667877,0.032104082,174.3870544,0.017064847,9.426488876,0.638225257,0.437088013,0.045408886,0.004076559,0.00499412,0.00340136,0.320029706,0,0.08969637,0.003401351,26.60753441,1,0.090501815,0.00340136,NO
5,3,13,0,5,4,71,5,9,20,45,1,20,68.60068512,34.83535385,5.5,0.550000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,20,45,1,20,68.60068512,34.83535385,5.5,0.550000012,0,0,2.700000048,0.539999962,0.212972075,0.000171661,0.031849433,6,3308.895996,201,130.3167572,0.053836007,0.345091313,0.020477816,15.79031849,0.686006844,0.444767088,0.076147109,8.06703E-06,0.004903109,0.00340136,0.307341367,0,0.099049486,0.003401351,29.33452988,1,0.099777311,0.00340136,NO
6,3,34,0,5,0,237,5,10,20,50,1,20,68.60068512,37.3605957,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,20,50,1,20,68.60068512,37.3605957,5,0.5,0,0,2.700000048,0.539999962,0.219234034,0.001221264,0.046472948,6,3093.382813,201,130.3167572,0.050320268,0.472202092,0.020477816,14.76187229,0.686006844,0.444767088,0.071174353,1.10384E-05,0.004905325,0.00340136,0.307654828,0,0.10482312,0.003401351,31.02620697,1,0.105531313,0.00340136,NO
6,3,30,0,3,0,1262,3,1,6,16.66666603,2,66.66666412,63.82252502,61.92052841,2.5,0.833333313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.66666603,2,66.66666412,63.82252502,61.92052841,2.5,0.833333313,0,0,2.5,0.833333313,0.336545557,2.31883E-05,0.004800345,4,1590.971924,187,126.900116,0.025848709,9.431435585,0.013651877,7.592246532,0.638225257,0.433106184,0.036561117,0.000220474,0.004920483,0.00340136,0.309802413,0,0.081198759,0.003401351,24.10752869,1,0.0819984,0.00340136,NO
10,3,33,0,9,3,145,8,26,56,46.42856979,1,12.5,68.94197845,32.47588348,15,0.535714269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,56,46.42856979,1,12.5,68.94197845,32.47588348,15,0.535714269,0,0,3.3125,0.4140625,0.181142226,0.003807629,0.201429486,9,3820.77002,202,131.9833984,0.062146548,0.997073472,0.030716723,18.23302269,0.689419806,0.450455278,0.087901764,2.33081E-05,0.005349448,0.00340136,0.365419894,0,0.132071987,0.003401351,39.06786728,1,0.132883906,0.00340136,NO
15,4,72,0,11,39,683,11,25,110,22.72727203,1,9.090909004,72.01364899,27.61780167,42.5,0.772727251,8.5,7.727272511,1,0,0,0,1,100,6.143344879,94.73683929,0,0,0,0,10,24,90,26.66666603,1,10,72.01364899,28.32214737,33,0.733333349,0,0,7.454545498,0.677685916,0.106248863,0.001876387,0.079860874,12,4556.416992,211,134.9833527,0.074076846,30.8825016,0.040955633,21.7435894,0.720136523,0.460694045,0.1047763,0.000721925,0.004935485,0.003472016,0.311903596,0.020419773,0.13942492,0.015277062,41.16786194,4.5,0.140026748,0.015306123,NO
17,5,57,0,15,22,298,13,45,156,28.84615326,1,7.692307472,73.72013855,27.79922867,55.5,0.711538434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,45,156,28.84615326,1,7.692307472,73.72013855,27.79922867,55.5,0.711538434,0,0,7.153845787,0.55029583,0.112973459,0.0057551,0.207400367,14,5003.150879,216,136.9000244,0.081356622,15.42996788,0.047781572,23.87543869,0.737201393,0.467235565,0.115073018,0.000360699,0.005329114,0.00340136,0.362982035,0,0.170536324,0.003401351,50.33451462,1,0.171205834,0.00340136,NO
12,3,64,0,11,0,581,11,22,110,20,2,18.18181801,72.69624329,31.7436657,44,0.800000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,110,20,2,18.18181801,72.69624329,31.7436657,44,0.800000012,0,0,8.090909004,0.735537171,0.112084851,0.008653401,0.104760252,12,4090.971924,213,135.3166962,0.066496298,67.79124451,0.040955633,19.52244759,0.726962447,0.461831719,0.09405417,0.001584722,0.004960385,0.00340136,0.315374613,0,0.145101592,0.003401351,42.83452606,1,0.145695671,0.00340136,NO
4,3,16,0,5,0,95,5,5,20,25,1,20,65.87030792,44.57275009,7.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,20,25,1,20,65.87030792,44.57275009,7.5,0.75,0,0,3.700000048,0.74000001,0.213859424,0.000706912,0.033774484,6,2393.426025,193,128.9834137,0.038898822,7.328414917,0.020477816,11.42162228,0.658703089,0.440216422,0.05501955,0.000171313,0.005408199,0.00340136,0.372350305,0,0.135803044,0.003401351,40.16785431,1,0.13662535,0.00340136,NO
27,3,87,1,18,217,919,18,49,306,16.01307106,1,5.555555344,77.13310242,27.42718506,128.5,0.839869261,6.5,2.12418294,1,0,0,0,1,100,3.754266262,91.66666412,0,0,0,0,17,39,272,14.3382349,1,5.882352829,77.13310242,27.8325119,116.5,0.85661763,0,0,13.58333302,0.754629612,0.091583185,0.023659496,0.26307556,19,5256.334473,226,141.0666351,0.085393019,459.2612915,0.064846419,25.0836525,0.771331072,0.481456101,0.120782204,0.010735922,0.004966186,0.003412969,0.31617564,0.003412969,0.174505934,0.006802745,51.44999313,2,0.174999982,0.006802721,NO
8,4,37,0,7,4,277,7,14,42,33.33333206,1,14.28571415,72.01364899,32.66254044,14,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,42,33.33333206,1,14.28571415,72.01364899,32.66254044,14,0.666666687,0,0,4.142857075,0.591836691,0.158413783,0.00037284,0.052849576,8,3793.61084,211,132.9833832,0.061707698,2.51277256,0.027303753,18.10341644,0.720136523,0.45386821,0.087281041,5.87398E-05,0.004934903,0.00340136,0.311822325,0,0.132314578,0.003401351,39.08452606,1,0.132940561,0.00340136,NO
6,3,22,0,5,1,137,5,9,20,45,1,20,68.60068512,34.83535385,5.5,0.550000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,20,45,1,20,68.60068512,34.83535385,5.5,0.550000012,0,0,2.700000048,0.539999962,0.212972075,0.000171661,0.031849433,6,3308.895996,201,130.3167572,0.053836007,0.345091313,0.020477816,15.79031849,0.686006844,0.444767088,0.076147109,8.06703E-06,0.004903109,0.00340136,0.307341367,0,0.099049486,0.003401351,29.33452988,1,0.099777311,0.00340136,NO
1,4,2,0,2,0,4,2,1,2,50,1,50,5.802047729,68,0.5,0.5,0,0,1,0,0,0,1,100,2.730375528,88.8888855,0,0,0,0,1,0,0,0,1,100,5.119453907,93.75,0,0,0,0,1,0.5,0.600850701,0.002042108,0.095833331,2,281.2079468,17,92.52619171,0.00455884,0,0.006825938,1.341946959,0.058020476,0.315789044,0.006448147,0,0.005257586,0.003412969,0.354275495,0.003412969,0.098965921,0.006802735,29.3575592,2,0.099855646,0.006802721,NO
15,3,47,2,10,73,452,10,25,90,27.77777863,1,10,68.60068512,29.77777863,32.5,0.722222209,7,7.777777672,2,0,2,0,2,100,1.706484675,62.5,1,1,0,0,8,19,56,33.92856979,1,12.5,68.60068512,30.13493347,18.5,0.660714269,0,0,6.299999714,0.629999995,0.156297594,0.043576352,0.219894052,11,4224.885254,201,132.8167267,0.068710059,7.922381878,0.037542664,20.1614933,0.686006844,0.453299403,0.097185373,0.000185198,0.004909024,0.003424658,0.308177203,0.006825938,0.122087292,0.01020404,36.08452988,3,0.122736499,0.010204081,NO
21,4,56,0,11,24,715,10,28,90,31.11111069,1,10,72.01364899,28.51351357,31,0.688888907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,90,31.11111069,1,10,72.01364899,28.51351357,31,0.688888907,0,0,5.5,0.550000012,0.127031133,0.003379915,0.124878086,11,4555.675293,211,134.4833527,0.074096583,6.164173603,0.037542664,21.74004936,0.720136523,0.458987564,0.104804218,0.000144097,0.004935319,0.00340136,0.31188038,0,0.13857168,0.003401351,40.91786194,1,0.139176399,0.00340136,NO
4,3,17,0,3,4,152,3,3,6,50,1,33.33333206,62.79863358,51.83098602,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,1,33.33333206,62.79863358,51.83098602,1.5,0.5,0,0,1.333333254,0.444444418,0.346499592,2.55844E-05,0.01955094,4,1958.740723,184,126.4001236,0.031852532,0,0.013651877,9.347269058,0.627986372,0.431399733,0.045053087,0,0.004896472,0.00340136,0.306401044,0,0.079503886,0.003401351,23.60753059,1,0.080297723,0.00340136,NO
6,4,33,0,10,0,511,10,25,90,27.77777863,1,10,72.01364899,30.8479538,32.5,0.722222209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,90,27.77777863,1,10,72.01364899,30.8479538,32.5,0.722222209,0,0,6.049999714,0.604999959,0.125031322,0.005128923,0.114899293,11,4197.595215,211,134.4833527,0.068252414,11.3360672,0.037542664,20.03126335,0.720136523,0.458987564,0.096538067,0.000264998,0.004935734,0.00340136,0.311938435,0,0.140846997,0.003401351,41.58452606,1,0.141443968,0.00340136,NO
4,3,9,0,5,2,48,5,9,20,45,1,20,68.60068512,34.83535385,5.5,0.550000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,20,45,1,20,68.60068512,34.83535385,5.5,0.550000012,0,0,2.700000048,0.539999962,0.212972075,0.000171661,0.031849433,6,3308.89624,201,130.3167572,0.053836007,0.345091313,0.020477816,15.79031944,0.686006844,0.444767088,0.076147109,8.06703E-06,0.004903109,0.00340136,0.307341367,0,0.099049486,0.003401351,29.33452988,1,0.099777311,0.00340136,NO
7,6,32,0,9,13,150,9,22,72,30.55555534,1,11.11111069,69.96587372,41.33064651,25,0.694444418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,72,30.55555534,1,11.11111069,69.96587372,41.33064651,25,0.694444418,0,0,4.333333015,0.481481463,0.163887322,0.004569076,0.211490512,10,3058.831299,205,133.583374,0.049699225,243.2303162,0.034129694,14.59698963,0.699658692,0.455915958,0.07029593,0.005685874,0.005354826,0.00340136,0.366058379,0,0.154427022,0.003401351,45.61785507,1,0.155162767,0.00340136,YES
7,3,21,0,7,0,144,6,10,30,33.33333206,1,16.66666603,68.94197845,33.61064911,10,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,30,33.33333206,1,16.66666603,68.94197845,33.61064911,10,0.666666687,0,0,3.75,0.625,0.178539857,0.0005534,0.034750961,7,3464.393555,202,130.9834137,0.056354336,1.271421194,0.023890786,16.5323658,0.689419806,0.447042376,0.079709105,2.97214E-05,0.004903355,0.00340136,0.307376176,0,0.101609215,0.003401351,30.08452988,1,0.10232833,0.00340136,NO
10,3,42,0,6,21,369,5,9,20,45,1,20,68.60068512,34.83535385,5.5,0.550000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,20,45,1,20,68.60068512,34.83535385,5.5,0.550000012,0,0,2.700000048,0.539999962,0.212972075,0.000171661,0.031849433,6,3308.895996,201,130.3167572,0.053836007,0.345091313,0.020477816,15.79031849,0.686006844,0.444767088,0.076147109,8.06703E-06,0.004903109,0.00340136,0.307341367,0,0.099049486,0.003401351,29.33452988,1,0.099777311,0.00340136,NO
27,3,80,1,19,249,607,17,52,272,19.11764717,1,5.882352829,72.35494995,28.49462318,110,0.808823526,20.66666603,7.59803915,4,1,12,8.333333015,3,75,7.508532524,43.13725662,5.5,0.916666687,0,0,13,27,156,17.30769157,1,7.692307472,71.67235565,30.30303001,64.5,0.826923072,0,0,11.73529434,0.690311432,0.101240203,0.026176654,0.288295358,18,4857.077148,212,138.2333679,0.078908056,167.0346832,0.061433446,23.1783638,0.723549485,0.471786231,0.111609697,0.003904687,0.005239815,0.003460167,0.352069825,0.017053237,0.142072886,0.018701624,41.9845314,5.5,0.142804533,0.018707482,YES
24,1,85,0,31,218,708,23,100,506,19.76284599,2,8.695652008,73.72013855,25.77565575,203,0.802371562,43.83333206,8.662714005,11,3,110,2.727272749,9,81.8181839,22.52559662,37.93103409,53.5,0.972727299,0,0,12,16,132,12.12121201,2,16.66666603,71.33105469,31.47590446,58,0.878787875,0,0,15.28260899,0.664461255,0.0943553,0.02750669,0.441917688,24,5892.405273,216,141.9833527,0.09571474,461.1558228,0.081911266,28.11903381,0.737201393,0.484584808,0.135381535,0.01078021,0.005185657,0.003772419,0.345267117,0.098697498,0.137545481,0.068877928,40.65119553,20.28333282,0.13826938,0.068990931,YES
10,1,47,0,10,11,329,10,24,90,26.66666603,2,20,70.64846039,38.1215477,33,0.733333349,2.5,2.777777672,1,0,0,0,1,100,5.802047729,94.44444275,0,0,0,0,9,18,72,25,2,22.22222137,69.62457275,38.8571434,27,0.75,0,0,6.199999809,0.620000005,0.160709441,0.012202835,0.258833617,11,3306.468018,207,133.9000397,0.053718008,402.4689941,0.037542664,15.7787323,0.706484616,0.456996709,0.075980209,0.009408318,0.005057566,0.003412969,0.32859695,0.003412969,0.133963004,0.006802747,39.58452225,2,0.13464123,0.006802721,YES
16,4,56,2,19,48,757,17,49,272,18.01470566,2,11.76470566,75.76792145,26.1484108,111.5,0.819852948,19.5,7.169117451,2,0,2,0,2,100,4.778157234,93.33333588,1,1,0,0,15,39,210,18.5714283,1,6.666666508,75.42662048,26.49880028,85.5,0.814285696,0,0,12.0882349,0.711072683,0.083545052,0.006295336,0.186445132,18,5479.055176,222,139.9833221,0.089050844,348.6390076,0.061433446,26.14649391,0.757679164,0.477758765,0.125955939,0.00814996,0.005301152,0.003424658,0.359603912,0.006825938,0.172254443,0.010204047,50.83451843,3,0.172906518,0.010204081,NO
