@RELATION Eclipse_JDT_Core-NETmetrics

@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
48,430,2256,19.06028366,1,2.083333254,53.41365433,24.82501221,913,0.809397161,374.698761,16.60898781,34,192,1122,17.11229897,1,2.941176414,37.44979858,30.05640602,465,0.828877032,198.5763092,17.69842339,25,176,600,29.33333397,1,4,47.28915787,31.54722023,212,0.706666648,137.8629456,22.97715759,37.16949081,0.774364412,0.056205384,0.082992658,0.513701677,48,2735.905762,532,441.5014954,0.013485851,1244.539185,0.048192769,13.90071487,0.534136534,0.443274587,0.019074753,0.002511633,0.021610362,0.002016884,0.954546392,0.503199339,0.319484979,0.217264622,319.1638184,216.8995819,0.320124179,0.217552245,YES
5,6,20,30,1,20,27.61044121,72.36842346,7,0.699999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,20,30,1,20,27.61044121,72.36842346,7,0.699999988,0,0,3.599999905,0.719999969,0.231005982,0.000738512,0.074402869,5,246.5097504,275,359.500824,0.001178285,17.89675331,0.00502008,1.252478004,0.27610442,0.360944599,0.001666598,3.61178E-05,0.022345366,0.001003009,0.956075072,0,0.278727323,0.001003016,278.5712585,1,0.279409498,0.001003009,NO
72,1054,5112,20.61815262,1,1.388888836,72.48995972,12.93906784,2029,0.793818474,332.6598511,6.507430553,51,443,2550,17.37254906,2,3.921568632,62.95180893,19.67984962,1053.5,0.826274514,282.7525635,11.08833504,33,394,1056,37.31060791,1,3.030303001,52.51004028,14.93006039,331,0.626893938,80.13262939,7.588317394,56.98468018,0.791453898,0.035990469,0.089129567,0.462433666,72,18897.11914,722,485.0842896,0.096438318,1985.680542,0.072289154,96.01334381,0.72489959,0.487032413,0.136404976,0.004007347,0.001350814,0.007964623,0.25773707,0.874946117,0.135448575,0.360568792,135.1667023,360.0029602,0.135573417,0.36108622,YES
28,217,756,28.70370293,1,3.571428537,53.01204681,18.1693058,269.5,0.712962985,33.36666489,4.413580418,11,12,110,10.909091,2,18.18181801,37.24899673,44.37799072,49,0.890909076,8,7.272727489,18,130,306,42.48366165,1,5.555555344,39.25702667,17.92755699,88,0.575163424,4.833333492,1.579520702,19.98475266,0.713741124,0.058914986,0.078892484,0.195281044,28,9487.12207,528,427.1510925,0.048466031,140.8471375,0.028112451,48.20260239,0.530120492,0.428866565,0.068551667,0.000284247,0.001350745,0.007936445,0.257698774,0.874498963,0.124822661,0.292648673,124.5834045,292.3544922,0.124958277,0.293234199,YES
13,47,156,30.12820435,1,7.692307472,32.83132553,27.45591927,54.5,0.698717952,3.916666746,2.510683775,1,0,0,0,1,100,5.923694611,100,0,0,0,0,12,44,132,33.33333206,1,8.333333015,32.12851334,28.26855087,44,0.666666687,0,0,9.211538315,0.708579898,0.097321279,0.00501151,0.121199794,13,4001.541504,327,379.0509949,0.020445401,20.20391273,0.013052209,20.3312149,0.328313261,0.380573303,0.028918531,4.0774E-05,0.001354273,0.00201559,0.259635329,0.502881169,0.112521663,0.101431549,112.3334274,101.5319519,0.112671442,0.101837464,NO
13,38,156,24.35897446,1,7.692307472,15.56224918,33.04904175,59,0.756410241,13.16666698,8.440171242,6,7,30,23.33333397,1,16.66666603,12.95180702,49.80694962,11.5,0.766666651,0,0,7,7,42,16.66666603,1,14.28571415,14.65863419,69.52381134,17.5,0.833333313,0,0,8.666666031,0.666666627,0.157486409,0.019135343,0.412677169,13,198.09935,155,327.0001831,0.000865782,166.9081116,0.013052209,1.006512284,0.155622497,0.32831344,0.001224585,0.000336841,0.02087394,0.002013073,0.952908874,0.502257764,0.208401397,0.125681758,208.5246582,125.6843948,0.209152117,0.126062587,NO
20,131,380,34.4736824,1,5,48.69477844,23.50945282,124.5,0.655263186,10.05238056,2.645363331,10,29,90,32.22222137,1,10,33.43373489,41.88679123,30.5,0.677777767,0.666666687,0.740740716,11,43,110,39.09090805,1,9.090909004,37.24899673,26.90355301,33.5,0.609090924,8,7.272727489,14.05416679,0.702708304,0.089039505,0.091791496,0.246451244,20,6605.939453,485,415.984375,0.03374584,36.26805115,0.020080321,33.56375885,0.486947805,0.417654991,0.047731034,7.31934E-05,0.001350769,0.007933663,0.257711887,0.874454677,0.123484015,0.289235085,123.2500534,288.9545898,0.123620912,0.289824069,NO
70,769,4830,15.92132473,1,1.428571463,57.42971802,13.21016121,2030.5,0.840786755,1216.907471,25.19477081,27,91,702,12.9629631,2,7.407407284,35.74297333,32.36363602,305.5,0.870370388,214.3166656,30.52943993,54,638,2862,22.29210281,1,1.851851821,55.42168808,13.79655075,1112,0.777078986,554.5675659,19.37692261,58.21058655,0.831579804,0.038246065,0.110331997,0.440044969,70,15307.56152,572,458.0846252,0.078084603,3914.994141,0.070281126,77.77536011,0.57429719,0.45992431,0.110444985,0.007900938,0.001350835,0.007959913,0.257748157,0.874871612,0.144066751,0.339467555,143.7500305,338.9861145,0.144182578,0.340006143,YES
17,79,272,29.04411697,1,5.882352829,30.82329369,35.65621185,96.5,0.709558845,16.03333282,5.894608021,5,3,20,15,2,40,4.317268848,57.33333206,8.5,0.850000024,4,20,13,59,156,37.82051468,1,7.692307472,30.82329369,37.34793091,48.5,0.621794879,0.699999988,0.448717952,11.5,0.676470578,0.102748141,0.04604242,0.281275541,17,840.361084,307,384.784729,0.004098588,124.784874,0.017068272,4.269744873,0.308232933,0.386330038,0.005797154,0.000251831,0.021572918,0.00201418,0.954465806,0.502531707,0.307653993,0.136385724,307.3802185,136.3451996,0.308305144,0.136755466,YES
21,103,420,24.52380943,1,4.761904716,50.60240936,23.01369858,158.5,0.754761934,63.49285889,15.11734676,12,26,132,19.69696999,1,8.333333015,35.6425705,37.84648132,53,0.803030312,16.41666603,12.43686867,12,53,132,40.15151596,1,8.333333015,36.24497986,26.1973877,39.5,0.598484874,16.11666679,12.20959568,15.99437523,0.761636913,0.100266136,0.161369652,0.277341038,21,6598.745605,504,417.1343689,0.033690318,145.8055573,0.021084337,33.52721024,0.506024122,0.418809593,0.047652502,0.000294254,0.001350693,0.007945435,0.257670581,0.874642015,0.119317368,0.307455838,119.1000443,307.102417,0.119458422,0.308026493,NO
46,174,2070,8.405797005,1,2.173913002,57.93172836,31.54729271,948,0.915942013,294.4690552,14.22555828,43,128,1806,7.087486267,4,9.302325249,47.28915787,31.93220329,839,0.92912513,242.4357147,13.42390442,4,5,12,41.66666794,1,25,36.84738922,72.10215759,3.5,0.583333313,0,0,41.25531769,0.896854758,0.037827346,0.0641068,0.254267544,46,3971.002197,577,450.0848999,0.019956067,2360.88623,0.046184737,20.17605019,0.579317272,0.451892465,0.028226404,0.004764558,0.021302534,0.00201637,0.953875661,0.5030725,0.254832387,0.210470945,254.7698975,210.1331329,0.255536497,0.210765436,YES
4,6,12,50,1,25,1.907630563,44.1860466,3,0.5,0,0,1,0,0,0,1,100,0.702811241,100,0,0,0,0,4,6,12,50,1,25,1.907630563,44.1860466,3,0.5,0,0,1.899999976,0.474999994,0.438469201,0.063507959,0.296546012,4,35.57931519,19,281.782959,0.000157477,0,0.004016064,0.18077302,0.019076305,0.282914609,0.000222739,0,0.001365806,0.002048898,0.265896082,0.510978699,0.056192916,0.107376903,56.23579788,107.461647,0.056405012,0.107785001,NO
13,30,156,19.23077011,1,7.692307472,54.11646652,50.56285095,63,0.807692289,11.83333302,7.5854702,9,11,72,15.27777767,3,33.33333206,38.55421829,54.39093399,30.5,0.847222209,0,0,4,2,12,16.66666603,2,50,29.01606369,80.27777863,5,0.833333313,0,0,10.84423065,0.834171593,0.104758069,0.020111585,0.153044283,13,2494.450928,539,424.2012024,0.012657452,338.5587769,0.013052209,12.67392063,0.541164637,0.42590481,0.017903045,0.000683253,0.001349862,0.007938026,0.257213414,0.874524117,0.066875473,0.295978844,66.86667633,295.6713257,0.067067876,0.296561003,NO
30,208,870,23.90804672,1,3.333333254,40.66265106,27.30950737,331,0.760919511,74.22525024,8.531638145,29,178,812,21.92118263,1,3.448275805,39.95983887,29.72367477,317,0.780788183,74.90952301,9.225311279,9,25,72,34.72222137,1,11.11111069,16.86746979,39.069767,23.5,0.652777791,23,31.94444466,21.57638931,0.719212949,0.088768087,0.187142625,0.391727656,30,1693.464355,405,407.8680725,0.008286492,484.4650574,0.030120483,8.604230881,0.406626493,0.409506083,0.01172064,0.00097771,0.02130937,0.002016884,0.9538908,0.503199339,0.271323532,0.217616141,271.1950989,217.2496948,0.272011131,0.217903405,NO
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.834E-06,0,0,0,0,0,9.31828E-09,0,0,0,0,0.001003009,0.001003009,0,0,0.001003016,0.001003016,1,1,0.001003009,0.001003009,NO
35,95,1190,7.983193398,4,11.4285717,55.42168808,36.58051682,547.5,0.920168042,0,0,35,95,1190,7.983193398,4,11.4285717,55.42168808,36.58051682,547.5,0.920168042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.77124977,0.90775001,0.049285535,0.12245471,0.192090139,35,3595.202393,552,436.2011414,0.018139401,2430.136719,0.035140563,18.26666832,0.554216862,0.437952965,0.025656862,0.004904314,0.001003009,0.008032906,0,0.87601763,0.001003016,0.360952616,1,360.3862,0.001003009,0.36147061,NO
4,3,12,25,1,25,15.2610445,57.35848999,4.5,0.75,1,8.333333015,1,0,0,0,1,100,10.44176674,100,0,0,0,0,3,1,6,16.66666603,2,66.66666412,14.85943794,91.92546844,2.5,0.833333313,0,0,2.958333254,0.739583313,0.282672614,0.004443719,0.061712459,4,119.9772873,152,318.9500427,0.000549281,7.538348198,0.004016064,0.60958612,0.152610436,0.320230961,0.000776918,1.52133E-05,0.020890137,0.002011012,0.952946186,0.501747191,0.207463115,0.098124161,207.5901031,98.23677826,0.208214745,0.098532379,NO
59,285,3422,8.328462601,1,1.694915295,73.29317474,25.81329536,1568.5,0.916715384,144.9797668,4.23669672,54,201,2862,7.023060799,4,7.407407284,66.36546326,26.96858406,1330.5,0.929769397,21.35952377,0.746314585,6,2,30,6.666666508,4,66.66666412,31.82730865,76.01918793,14,0.933333337,7,23.33333397,51.47179413,0.872403324,0.046039321,0.284150958,0.299681216,59,7309.040527,730,480.0842896,0.036994129,6876.96582,0.059236947,37.1361084,0.732931733,0.482012331,0.052325502,0.013878562,0.001350318,0.007975529,0.25746417,0.875118315,0.087373435,0.381500423,87.28338623,380.8507996,0.087546021,0.381996781,YES
38,334,1406,23.75533485,1,2.631578922,53.61445618,16.29539299,536,0.762446642,61.79551315,4.395128727,24,85,552,15.39855099,1,4.166666508,47.28915787,29.00246239,233.5,0.8460145,28.81666756,5.220410824,18,142,306,46.40522766,1,5.555555344,37.75100327,17.02127647,82,0.53594774,5.593289852,1.827872515,27.72425461,0.729585648,0.054233298,0.126370415,0.273129553,38,11080.62402,534,432.7677917,0.056589086,245.0394745,0.038152609,56.29894257,0.536144555,0.43450582,0.08004114,0.00049452,0.0013508,0.007948224,0.257728994,0.874686301,0.129089668,0.319657117,128.833374,319.2549133,0.129221037,0.320215553,NO
20,83,380,21.84210587,1,5,27.61044121,20.05835152,148.5,0.781578958,41.66666794,10.96491241,12,16,132,12.12121201,2,16.66666603,26.40562248,27.14138222,58,0.878787875,34.5,26.13636398,11,34,110,30.90909004,1,9.090909004,15.76305199,22.30113602,38,0.690909088,12.53333378,11.39393902,15.37681198,0.768840551,0.072666064,0.067165129,0.150435403,20,987.7037964,275,372.317627,0.004745143,87.92464447,0.020080321,5.018370628,0.27610442,0.373812884,0.006711659,0.000177443,0.02128933,0.002014742,0.953846455,0.502670646,0.267776012,0.162918195,267.6617432,162.771225,0.268467158,0.163261011,NO
7,13,42,30.95238113,1,14.28571415,13.75502014,55.02008057,14.5,0.690476179,4,9.523809433,3,2,6,33.33333206,1,33.33333206,9.136546135,78.44827271,2,0.666666687,0,0,4,5,12,41.66666794,2,50,7.931726933,59.39849472,3.5,0.583333313,0,0,5.071428299,0.724489808,0.174951717,0.004464206,0.104278043,7,413.2432251,137,337.8005676,0.002056652,8.811175346,0.007028113,2.099625111,0.137550205,0.339157194,0.002908984,1.7782E-05,0.02112676,0.002014445,0.953483939,0.502597153,0.233394384,0.140325338,233.4176636,140.2690735,0.234120026,0.140691146,YES
261,2436,67860,3.589743614,3,1.149425268,87.95180511,10.01371765,32712,0.964102566,221.0338135,0.32572031,260,2413,67340,3.583308697,4,1.538461566,87.44979858,10.00229645,32463.5,0.964166939,0,0,1,0,0,0,1,100,4.016064167,100,0,0,0,0,250.0979614,0.95822978,0.012251786,0.107376143,0.548872054,261,27452.95313,876,607.7502441,0.13899155,97268.91406,0.262048185,139.4842224,0.879518092,0.610190988,0.196593419,0.196300611,0.001349875,0.008010681,0.257220447,0.875670135,0.065637246,0.534813464,65.63334656,533.5505981,0.065830842,0.535156071,NO
27,105,702,14.9572649,1,3.703703642,47.99196625,30.73954964,298.5,0.85042733,14.45833302,2.059591532,1,0,0,0,1,100,4.417670727,100,0,0,0,0,26,96,650,14.76923084,1,3.846153736,47.59036255,31.36995316,277,0.852307677,0,0,22.87469101,0.847210765,0.060318325,0.04724963,0.232989341,27,5584.969238,478,419.9512939,0.028476123,319.8262939,0.027108435,28.37636757,0.479919672,0.421637833,0.040277403,0.000645449,0.021395888,0.002010253,0.954081118,0.5015589,0.290055811,0.089436755,289.8523865,89.58396149,0.290724546,0.089853525,NO
12,16,132,12.12121201,3,25,30.12048149,68.80734253,58,0.878787875,10,7.575757504,1,0,0,0,1,100,1.405622482,100,0,0,0,0,11,15,110,13.63636398,3,27.27272797,29.91967964,70.61611176,47.5,0.863636374,0,0,9.866666794,0.822222233,0.119211473,0.011088285,0.187860638,12,686.2446289,300,377.7844849,0.003418343,348.8109436,0.012048192,3.486703157,0.30120483,0.379301697,0.004834998,0.000703943,0.021123176,0.002011642,0.953475893,0.501903296,0.234019354,0.102223769,234.0401459,102.3200226,0.234744385,0.102627903,NO
85,969,7140,13.5714283,2,2.352941275,75.70281219,14.16760635,3085.5,0.864285707,675.5958252,9.462126732,66,567,4290,13.21678352,1,1.515151501,67.57028198,16.79980087,1861.5,0.867832184,179.5723419,4.185835361,28,178,756,23.54497337,3,10.71428585,51.10441589,23.08390045,289,0.764550269,126.0714645,16.67611885,70.28421783,0.826873183,0.035885502,0.183504447,0.427217484,85,17628.88281,754,497.334198,0.089816585,5639.525391,0.085341364,89.56963348,0.757028103,0.499331534,0.127039015,0.011381255,0.00135082,0.007973805,0.25774008,0.875091136,0.1338588,0.390072584,133.583374,389.3886719,0.133985326,0.390560359,YES
12,52,132,39.39393997,1,8.333333015,43.57429886,29.16666603,40,0.606060624,2.266666651,1.717171669,8,14,56,25,1,12.5,33.83534241,41.24847031,21,0.75,1.333333373,2.380952358,6,19,30,63.33333206,1,16.66666603,30.522089,36.75937271,5.5,0.366666675,1.083333373,3.611111164,7.097727299,0.591477275,0.126137003,0.15834561,0.108990647,12,4397.76123,434,399.4676514,0.022462387,15.9585228,0.012048192,22.344347,0.435742974,0.401071936,0.03177141,3.22063E-05,0.001350604,0.007933852,0.257621258,0.874457717,0.109946676,0.289067775,109.766716,288.7879333,0.110097006,0.289656907,NO
4,7,12,58.33333206,1,25,14.75903606,74.61928558,2.5,0.416666657,0,0,1,0,0,0,1,100,2.911646605,100,0,0,0,0,3,3,6,50,1,33.33333206,14.25702858,84.52381134,1.5,0.5,0,0,2.4375,0.609375,0.315584749,0.001176027,0.123082243,4,576.7495728,147,338.2506409,0.002926388,0,0.004016064,2.930375576,0.147590354,0.339609087,0.004139163,0,0.020944171,0.002010671,0.953070045,0.501662612,0.225573882,0.096440561,225.6284485,96.55989838,0.226307377,0.096850447,NO
13,38,156,24.35897446,1,7.692307472,49.89959717,40.34090805,59,0.756410241,3.833333254,2.4572649,1,0,0,0,1,100,6.12449789,100,0,0,0,0,13,38,156,24.35897446,1,7.692307472,49.89959717,40.34090805,59,0.756410241,3.833333254,2.4572649,10.12619019,0.778937697,0.102820411,0.053034339,0.122438893,13,3336.348633,497,415.5344543,0.016997775,116.1451187,0.013052209,16.95147324,0.49899599,0.417203277,0.024042115,0.000234395,0.021273868,0.002010862,0.953812242,0.501709938,0.270794064,0.09803208,270.6677246,98.14506531,0.27148217,0.098440386,YES
77,471,5852,8.048530579,1,1.298701286,31.72690773,10.56856155,2690.5,0.919514716,302.1486206,5.16316843,75,414,5550,7.459459305,1,1.333333373,31.12449837,10.8963089,2568,0.925405383,97.80000305,1.762162209,4,5,12,41.66666794,1,25,11.7469883,65.36312866,3.5,0.583333313,1,8.333333015,70.60118866,0.916898608,0.0279964,0.082845762,0.350362897,77,14246.36035,316,405.4845581,0.07272014,467.8948059,0.077309236,72.38356018,0.317269087,0.407113016,0.102857344,0.000944269,0.001350175,0.007944991,0.257385612,0.874634981,0.080529563,0.340942264,80.46666718,340.4549255,0.080708794,0.341479361,NO
27,191,702,27.20797729,1,3.703703642,27.30923653,19.6248188,255.5,0.727920234,29.63192558,4.221072197,24,142,552,25.72463799,1,4.166666508,26.90763092,22.8864212,205,0.742753625,32.72727203,5.928853989,6,10,30,33.33333206,1,16.66666603,15.46184731,29.78723335,10,0.666666687,8,26.66666603,18.36666679,0.68024689,0.083966225,0.102483839,0.392173946,27,1037.60083,272,375.3176575,0.004945692,292.8178101,0.027108435,5.271889687,0.273092359,0.376824945,0.006995321,0.000590942,0.021287054,0.0020148,0.953841448,0.502684772,0.265265942,0.169277087,265.1616821,169.1045532,0.265959561,0.169613391,NO
15,69,210,32.8571434,1,6.666666508,26.00401688,20.234375,70.5,0.671428561,11.03333378,5.253968239,9,13,72,18.05555534,1,11.11111069,24.29718781,26.94877434,29.5,0.819444418,18,25,9,31,72,43.05555725,1,11.11111069,15.46184731,22.51461983,20.5,0.569444418,4.033333302,5.60185194,10.0879631,0.67253083,0.093521215,0.073195137,0.129844993,15,856.7557373,259,366.2341919,0.004113682,29.1027298,0.015060241,4.353043556,0.260040164,0.367705017,0.005818503,5.87329E-05,0.021287965,0.002014685,0.953843474,0.502656579,0.266604602,0.159655109,266.4950562,159.5212402,0.26729694,0.160001248,NO
11,36,110,32.72727203,1,9.090909004,33.53413773,48.83041,37,0.672727287,5.666666508,5.151515007,2,1,2,50,1,50,13.65461826,93.15068817,0.5,0.5,0,0,10,34,90,37.77777863,1,10,33.43373489,49.70149231,28,0.622222245,1.5,1.666666627,7.333333015,0.666666687,0.122451037,0.07133802,0.118022546,11,836.7077026,334,380.3677673,0.004147322,34.77124786,0.011044176,4.251182556,0.335341364,0.381895363,0.005866085,7.01726E-05,0.021640884,0.002012813,0.954611838,0.502193332,0.324546844,0.118352324,324.2054443,118.3842545,0.325180978,0.118740477,YES
39,382,1482,25.77597809,1,2.56410265,64.7590332,18.00670052,550,0.742240191,117.1409988,7.904251099,32,212,992,21.37096786,1,3.125,56.32530212,22.24425125,390,0.786290348,76.61582947,7.723370075,12,69,132,52.27272797,1,8.333333015,46.98795319,28.29504204,31.5,0.477272719,17.4738102,13.23773479,28.93079758,0.741815329,0.057342153,0.141978547,0.301955134,39,11518.94336,645,455.3677063,0.058803625,766.0719604,0.039156627,58.52597427,0.647590339,0.457196504,0.083173446,0.001546027,0.001350672,0.007962904,0.257658511,0.874918938,0.117644027,0.35151583,117.4333725,350.9862061,0.117786735,0.352042347,NO
16,71,240,29.58333397,1,6.25,40.46184921,27.9085865,84.5,0.704166651,16.25378799,6.772411823,13,33,156,21.15384674,1,7.692307472,39.45783234,32.56006622,61.5,0.788461566,26.75,17.14743614,7,21,42,50,1,14.28571415,15.36144543,26.88928032,10.5,0.5,4.5,10.71428585,11.07954502,0.692471564,0.110167108,0.179193884,0.183015496,16,1345.534546,403,400.5346985,0.006607294,253.649704,0.016064256,6.836453438,0.404618472,0.40214327,0.009345536,0.000511896,0.021286599,0.002016803,0.953840435,0.503179193,0.265433222,0.208914608,265.3283386,208.5830383,0.266126722,0.209210664,NO
3,3,6,50,1,33.33333206,14.1566267,79.66101837,1.5,0.5,0,0,1,0,0,0,1,100,13.2530117,100,0,0,0,0,2,1,2,50,1,50,3.815261126,84.44444275,0.5,0.5,0,0,1.666666627,0.555555522,0.401013583,0.003076827,0.095896229,3,346.3825378,141,335.033783,0.001746206,0,0.003012048,1.759916306,0.141566262,0.33637929,0.002469881,0,0.021099906,0.002012816,0.9534235,0.502194345,0.223866954,0.118101329,223.9283447,118.1342545,0.224602148,0.11848972,YES
11,24,110,21.81818199,1,9.090909004,18.87550163,55.4572258,43,0.781818211,24.83333397,22.57575798,10,22,90,24.44444466,1,10,18.87550163,56.28742599,34,0.75555557,18.33333397,20.37037086,2,0,2,0,2,100,4.016064167,97.56097412,1,1,1,50,8.208333015,0.746212125,0.143396333,0.049598616,0.222186461,11,563.6781006,188,349.1672974,0.002796311,93.25577545,0.011044176,2.863961458,0.18875502,0.350569576,0.003955179,0.000188202,0.021129001,0.002014148,0.953489006,0.502523601,0.228368282,0.14649269,228.4116669,146.4117279,0.229098961,0.146852285,YES
24,67,552,12.13768101,2,8.333333015,49.59839249,51.08583069,242.5,0.878623188,154.3166656,27.95591736,7,1,42,2.380952358,6,85.7142868,15.86345387,90.2857132,20.5,0.976190448,0,0,17,52,272,19.11764717,2,11.76470566,39.85943604,50.12626266,110,0.808823526,0,0,20.53125,0.85546875,0.069175743,0.02193452,0.267001033,24,1197.337769,494,424.5847778,0.005891368,12639.15137,0.024096385,6.083488464,0.495983928,0.426289946,0.008332911,0.025507359,0.021627726,0.002014567,0.954583645,0.502627373,0.316411525,0.145278469,316.1026917,145.2023621,0.317053854,0.145639285,NO
7,10,42,23.80952454,2,28.5714283,37.24899673,68.45018768,16,0.761904776,1,2.380952358,1,0,0,0,1,100,1.204819322,100,0,0,0,0,7,10,42,23.80952454,2,28.5714283,37.24899673,68.45018768,16,0.761904776,1,2.380952358,5.275000095,0.753571451,0.202546805,0.096354827,0.140755579,7,800.4524536,371,395.0847473,0.004014838,1159.208008,0.007028113,4.066975594,0.372489959,0.396671444,0.005678697,0.002339424,0.021326253,0.002010785,0.953928053,0.501690805,0.257823706,0.094092153,257.7492676,94.22084045,0.258524835,0.094504356,YES
13,47,156,30.12820435,1,7.692307472,25.90361404,20.57416344,54.5,0.698717952,17.60000038,11.28205109,8,11,56,19.6428566,1,12.5,24.19678688,27.41752052,22.5,0.803571403,14,25,8,20,56,35.7142868,1,12.5,15.46184731,22.74741554,18,0.642857134,10.66666698,19.04761887,8.916666985,0.68589741,0.0966876,0.083450757,0.064764537,13,810.7559204,258,361.0673523,0.003895653,18.81336594,0.013052209,4.119325638,0.259036154,0.362517416,0.005510118,3.79677E-05,0.021287965,0.002014681,0.953843474,0.502655566,0.266269922,0.159153104,266.1617126,159.0212555,0.266962588,0.15949975,NO
9,15,72,20.83333397,1,11.11111069,16.26506042,60.44776154,28.5,0.791666687,5.666666508,7.870370388,7,8,42,19.04761887,1,14.28571415,15.36144543,67.10526276,17,0.809523821,0,0,2,1,2,50,1,50,3.614457846,90,0.5,0.5,0,0,6.666666508,0.740740716,0.239531502,0.12273255,0.375037402,9,676.435791,162,341.9506531,0.003403057,13.0480423,0.009036144,3.436865807,0.1626506,0.343323946,0.004813377,2.63326E-05,0.021099459,0.002012874,0.953422546,0.502208412,0.223783284,0.122117363,223.8450165,122.1342392,0.224518567,0.122501746,YES
9,22,72,30.55555534,1,11.11111069,33.73493958,32.09169006,25,0.694444418,1.783333302,2.47685194,1,0,0,0,1,100,11.64658642,100,0,0,0,0,8,18,56,32.1428566,1,12.5,32.53012085,34.8012886,19,0.678571403,0,0,6.902777672,0.766975284,0.127687693,0.000974375,0.071429707,9,3288.449463,336,377.0340881,0.01680482,3.274956465,0.009036144,16.70810509,0.337349385,0.378548294,0.023769194,6.60926E-06,0.001354105,0.002015713,0.259543687,0.502911329,0.098482296,0.103211209,98.35007477,103.3045654,0.098646015,0.103615411,NO
19,122,342,35.67251587,2,10.52631569,40.26104355,20.82035255,110,0.643274844,2.642857075,0.772765219,1,0,0,0,1,100,16.26506042,100,0,0,0,0,18,108,306,35.29411697,2,11.11111069,37.1485939,20.9750576,99,0.647058845,0,0,13.19298267,0.694367468,0.070296779,0.005661333,0.150994554,19,6692.739746,401,397.8510742,0.0342099,61.11671066,0.019076305,34.00477982,0.402610451,0.399448872,0.048387412,0.000123341,0.001352566,0.002017722,0.258699805,0.503406823,0.124654315,0.128660575,124.4167175,128.6523132,0.124791093,0.129039437,NO
15,68,210,32.38095093,1,6.666666508,29.51807213,37.69230652,71,0.676190495,0.25,0.119047619,15,68,210,32.38095093,1,6.666666508,29.51807213,37.69230652,71,0.676190495,0.25,0.119047619,1,0,0,0,1,100,4.417670727,100,0,0,0,0,10,0.666666687,0.098036557,0.046515234,0.179847166,15,878.8772583,294,379.9512024,0.004311025,46.47864151,0.015060241,4.465439796,0.295180708,0.381477118,0.006097631,9.37996E-05,0.02102286,0.002016517,0.953249335,0.50310874,0.215506196,0.198556364,215.6010284,198.2663422,0.216249779,0.198862925,NO
