@RELATION Eclipse_PDE_UI-NETmetrics

@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
3,1,6,16.66666603,2,66.66666412,0.935828865,66.66666412,2.5,0.833333313,1,16.66666603,1,0,0,0,1,100,0.534759343,100,0,0,0,0,2,0,2,0,2,100,0.868983984,100,1,1,0,0,2.5,0.833333313,0.378155887,0.004176059,0.063888893,3,3.71108532,14,14.99999905,1.3091E-19,33,0.002005348,0.037748605,0.009358289,0.010026737,1.85163E-19,2.95101E-05,0.000680253,0.000669791,0.018020444,0.002672457,0.007162124,0.002337358,10.73333263,3.5,0.007169895,0.002338009,NO
6,9,30,30,1,16.66666603,43.58288956,59.38069153,10.5,0.699999988,2.5,8.333333015,1,0,0,0,1,100,0.534759343,100,0,0,0,0,5,8,20,40,1,20,43.51604462,59.72476959,6,0.600000024,0,0,3.916666746,0.652777791,0.215573996,0.009920299,0.132265612,6,4364.901855,652,565.4107666,0.029741883,119.1083221,0.004010695,44.39912796,0.435828865,0.377948374,0.042067729,0.000106512,0.001186926,0.00135556,0.437492162,0.507553875,0.11117018,0.05379305,166.7476654,80.98518372,0.111387886,0.054098319,NO
6,8,30,26.66666603,2,33.33333206,28.87700462,74.0994873,11,0.733333349,2,6.666666508,2,1,2,50,1,50,1.671123028,71.42857361,0.5,0.5,0,0,4,1,12,8.333333015,3,75,28.81015968,78.64963531,5.5,0.916666687,0,0,4.166666508,0.694444418,0.206711471,0.002663571,0.112317026,6,2770.410645,432,522.8623657,0.018883886,102.7992172,0.004010695,28.18020248,0.28877005,0.349506915,0.026709881,9.19278E-05,0.001203757,0.000669344,0.445366681,0.002004901,0.105313361,0.002337792,157.9939117,3.5,0.105540358,0.002338009,NO
9,10,72,13.88888931,2,22.22222137,15.50802135,72.95597839,31,0.861111104,15.5,21.52777863,3,0,6,0,3,100,1.270053506,90.47618866,3,1,0,0,6,6,30,20,2,33.33333206,15.17379665,76.43097687,12,0.800000012,0,0,7.555555344,0.839506149,0.145673588,0.026914131,0.12960963,9,934.8225708,232,487.2961121,0.006268684,1565.983032,0.006016043,9.508874893,0.155080214,0.325732708,0.008866597,0.001400375,0.001211262,0.000676581,0.448808044,0.012687585,0.088293768,0.006809187,132.5369568,10.20000076,0.088535041,0.006813628,NO
8,15,56,26.7857151,1,12.5,5.347593784,56.33802795,20.5,0.732142866,5,8.928571701,2,0,2,0,2,100,0.401069522,85.7142868,1,1,0,0,6,12,30,40,1,16.66666603,5.347593784,59.25925827,9,0.600000024,0,0,4.25,0.53125,0.214430973,0.018747771,0.297051162,8,152.0916901,80,409.8647461,0.000945101,120.9876022,0.005347594,1.547053814,0.053475935,0.273973763,0.001336776,0.000108193,0.000774906,0.000669344,0.138048828,0.002004901,0.037706815,0.002337821,56.54881668,3.5,0.03777476,0.002338009,NO
3,1,6,16.66666603,2,66.66666412,4.879679203,83.90804291,2.5,0.833333313,1,16.66666603,1,0,0,0,1,100,1.136363626,100,0,0,0,0,2,0,2,0,2,100,4.612299442,98.57142639,1,1,0,0,2.5,0.833333313,0.349897563,0.001097706,0.024237474,3,384.1746216,73,433.0288086,0.002598205,558.8111572,0.002005348,3.907766581,0.048796792,0.289457768,0.003674971,0.000499715,0.00118616,0.001358831,0.437128723,0.508740306,0.086934693,0.085464969,130.4917908,128.3656158,0.087168865,0.085748576,NO
5,6,20,30,2,40,3.008021355,58.44155884,7,0.699999988,5,25,3,2,6,33.33333206,2,66.66666412,2.673796892,75.47169495,2,0.666666687,2,33.33333206,3,4,6,66.66666412,1,33.33333206,2.807486534,70,1,0.333333343,0,0,3.333333254,0.666666627,0.35284242,0.235540628,0.211243391,5,139.4764252,45,385.5059204,0.000902456,11.27105141,0.003342246,1.418733239,0.030080214,0.257691115,0.001276458,1.00791E-05,0.000768346,0.002535778,0.130683824,0.737062812,0.032773167,0.143834695,49.16072845,215.9152527,0.032839499,0.14423196,NO
2,1,2,50,1,50,0.668449223,71.42857361,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,0.668449223,71.42857361,0.5,0.5,0,0,1.25,0.625,0.648919761,0.001715114,0.138888896,2,167.3643646,10,400.4909973,0.001130154,0,0.001336898,1.702405214,0.006684492,0.267707884,0.00159852,0,0.001197766,0.000668003,0.44258973,0,0.069120392,0.000667993,103.8479385,1,0.069370702,0.000668003,NO
8,14,56,25,1,12.5,1.604278088,38.70967865,21,0.75,11,19.6428566,5,5,20,25,1,20,1.336898446,52.63158035,7.5,0.75,4,20,5,5,20,25,1,20,1.002673745,46.875,7.5,0.75,5,25,5,0.625,0.320937723,0.10624525,0.507121205,8,83.60518646,24,377.1557922,0.000500173,103.950386,0.005347594,0.850419402,0.01604278,0.252109498,0.000707459,9.29573E-05,0.000773657,0.001372194,0.136656553,0.513530672,0.031846866,0.088773735,47.78098297,133.3200836,0.031917825,0.089058176,YES
11,10,110,9.090909004,2,18.18181801,48.86363602,56.93146515,50,0.909090936,7,6.363636494,1,0,0,0,1,100,0.334224612,100,0,0,0,0,10,8,90,8.888889313,2,20,48.86363602,57.15402603,41,0.911111116,0,0,9.363636017,0.851239681,0.111042038,0.005146226,0.101835467,11,4598.864258,731,594.2004395,0.031256527,1641.917969,0.007352941,46.77895737,0.488636374,0.397192806,0.04421008,0.001468279,0.001187185,0.000668449,0.437615424,0.000668449,0.090656087,0.001336042,136.0595398,2,0.090888135,0.001336005,YES
3,0,6,0,3,100,3.208556175,56.47058868,3,1,0,0,3,0,6,0,3,100,3.208556175,56.47058868,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.333333343,4.06909E-08,0,3,800.8242798,48,438.2124939,0.005456551,0.796712577,0.002005348,8.145864487,0.03208556,0.292922795,0.007717893,7.12457E-07,0.000668003,0.001360524,0,0.509352505,0.000667993,0.082054354,1,123.2640076,0.000668003,0.082340688,NO
38,75,1406,5.334281445,8,21.05263138,31.21657753,49.57537079,665.5,0.946657181,95.66666412,6.804172516,36,28,1260,2.222222328,14,38.88888931,23.26203156,55.68000031,616,0.977777779,0,0,2,1,2,50,1,50,17.31283379,81.70346832,0.5,0.5,0,0,35.07894897,0.923130214,0.03817353,0.042218722,0.165567294,38,3944.135742,467,557.6352539,0.026512213,4803.181152,0.025401069,40.11915588,0.312165767,0.372750849,0.037499595,0.004295228,0.000768386,0.002546613,0.130729824,0.738183558,0.035108756,0.253060997,52.65477371,379.3175964,0.035173528,0.253385156,YES
6,5,30,16.66666603,1,16.66666603,2.473262072,64.91227722,12.5,0.833333313,3.5,11.66666698,5,4,20,20,1,20,2.205882311,67.34693909,8,0.800000012,0,0,1,0,0,0,1,100,0.534759343,100,0,0,0,0,4.333333492,0.722222209,0.232013389,0.01468959,0.172420636,6,492.2634583,37,425.3548584,0.00331885,17.53151131,0.004010695,5.007230282,0.02473262,0.284328103,0.004694271,1.56775E-05,0.000668896,0.00067069,0.001336452,0.004010248,0.001669803,0.004341838,2.5,6.5,0.001670007,0.004342017,NO
12,10,132,7.575757504,5,41.66666794,44.05080032,64.04276276,61,0.924242437,13,9.848484993,2,0,2,0,2,100,0.868983984,81.25,1,1,1,50,11,6,110,5.454545498,6,54.54545593,43.98395538,64.44662476,52,0.945454538,6.5,5.909090996,10.34615421,0.862179458,0.120315425,0.063692726,0.158576369,12,3377.620361,659,578.010376,0.022908032,3155.733643,0.00802139,34.35664749,0.440508008,0.386370569,0.032401744,0.002822004,0.001189872,0.000674298,0.438887119,0.00934266,0.085953072,0.004393966,129.0253601,6.583332539,0.086189285,0.004397684,NO
1,0,0,0,1,100,0.334224612,100,0,0,0,0,1,0,0,0,1,100,0.334224612,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,68.89836884,5,387.476532,0.00046418,0,0.000668449,0.700823903,0.003342246,0.259008378,0.000656549,0,0.000668003,0.000671588,0,0.005342235,0.000667993,0.003115436,1,4.666666508,0.000668003,0.003117346,NO
1,0,0,0,1,100,0.334224612,100,0,0,0,0,1,0,0,0,1,100,0.334224612,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,5.776124954,5,317.985199,3.16923E-05,0,0.000668449,0.058753878,0.003342246,0.212556958,4.48264E-05,0,0.000668003,0.001363263,0,0.510339797,0.000667993,0.071258135,1,107.1143723,0.000668003,0.071552686,NO
4,4,12,33.33333206,1,25,39.97326279,68.42105103,4,0.666666687,1,8.333333015,1,0,0,0,1,100,0.334224612,100,0,0,0,0,3,2,6,33.33333206,1,33.33333206,39.97326279,68.81472778,2,0.666666687,0,0,2.25,0.5625,0.351610929,0.029105438,0.173828349,4,3194.155518,598,554.7276611,0.021749167,7.258497238,0.002673797,32.49047089,0.39973262,0.37080726,0.030762613,6.49088E-06,0.00118555,0.001356937,0.436838925,0.508054018,0.077484652,0.062718369,116.3546524,94.33704376,0.077725217,0.063017398,NO
5,7,20,35,1,20,3.609625578,53.46534729,6.5,0.649999976,2,10,2,0,2,0,2,100,0.334224612,62.5,1,1,0,0,3,3,6,50,1,33.33333206,3.542780638,56.98924637,1.5,0.5,0,0,2.200000048,0.439999998,0.336317211,0.052414764,0.269494414,5,74.28591156,54,375.1342163,0.000448802,2.319915056,0.003342246,0.755625129,0.036096256,0.250758171,0.000634798,2.07458E-06,0.000673397,0.000680699,0.008016478,0.018664334,0.005453203,0.005513686,8.166666985,8.267855644,0.005455355,0.00552295,NO
7,3,42,7.142857075,4,57.1428566,5.013369083,82.41757965,19.5,0.928571403,4.5,10.71428585,6,2,30,6.666666508,4,66.66666412,4.211229801,82.89473724,14,0.933333337,0,0,1,0,0,0,1,100,1.002673745,100,0,0,0,0,6.357142925,0.908163249,0.158376351,0.008433309,0.048809525,7,150.4168549,75,408.6064148,0.000956938,572.6072998,0.004679144,1.530017734,0.05013369,0.273132622,0.00135352,0.000512052,0.000668449,0.002563057,0.000668449,0.739868343,0.001336008,0.156521633,2,234.8975525,0.001336005,0.156912193,NO
5,3,20,15,2,40,23.9973259,97.02702332,8.5,0.850000024,3,15,3,0,6,0,3,100,0.267379671,80,3,1,0,0,2,1,2,50,1,50,23.93048096,98.08219147,0.5,0.5,0,0,4.199999809,0.839999974,0.33025077,0.126903176,0.224573076,5,1484.247681,359,512.7629395,0.010091196,1918.07312,0.003342246,15.09754467,0.239973262,0.342755973,0.014273262,0.00171523,0.001233912,0.000669344,0.458937943,0.002005348,0.089756817,0.002672047,134.7357178,4,0.090003818,0.002672011,YES
2,1,2,50,1,50,0.334224612,71.42857361,0.5,0.5,0,0,2,1,2,50,1,50,0.334224612,71.42857361,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.922500014,0.035043228,0.349999994,2,52.50841904,5,385.3908386,0.000344433,0,0.001336898,0.534107745,0.003342246,0.257614195,0.000487175,0,0.000668003,0.000668896,0,0.001336898,0.000667993,0.002004054,1,3,0.000668003,0.002004008,NO
19,44,342,12.86549664,1,5.263157845,2.07219243,23.48484802,149,0.871345043,117.5,34.35672379,12,19,132,14.39393902,1,8.333333015,1.804812789,30.68181801,56.5,0.856060624,55.5,42.04545593,8,6,56,10.71428585,3,37.5,1.938502669,51.7857132,25,0.892857134,12,21.4285717,14.77499962,0.777631581,0.157873318,0.088871323,0.623917758,19,23.98381805,31,26.00000191,4.65957E-17,201.3815308,0.012700534,0.243959799,0.020721925,0.017379681,6.59062E-17,0.000180085,0.000679333,0.000678883,0.016689796,0.016037423,0.009168263,0.012689177,13.73333263,19,0.009173903,0.012692051,NO
13,19,156,12.17948723,3,23.07692337,10.22727299,52.39725876,68.5,0.878205121,18,11.53846169,9,0,72,0,9,100,8.689839363,65,36,1,0,0,4,4,12,33.33333206,1,25,3.609625578,58.69565201,4,0.666666687,0,0,10.80769253,0.831360936,0.105456807,0.027564287,0.152297318,13,1275.934814,153,475.9700623,0.008576346,862.3513184,0.008689839,12.97861767,0.102272727,0.318161815,0.012130616,0.000771155,0.000768375,0.002543007,0.130717322,0.737811625,0.035921235,0.199305773,53.87024689,298.8999023,0.03598547,0.199665934,NO
16,24,240,10,2,12.5,49.46524048,54.65288162,108,0.899999976,48.83333206,20.34722137,8,4,56,7.142857075,6,75,3.743315458,68.29268646,26,0.928571403,0,0,8,8,56,14.28571415,3,37.5,48.86363602,57.46855164,24,0.857142866,0,0,13.96875,0.873046875,0.086114131,0.015911425,0.16122216,16,4928.09082,740,597.7835693,0.033453763,3247.631836,0.010695187,50.12779999,0.49465242,0.399587959,0.047317911,0.002904183,0.001185772,0.001360319,0.436944723,0.50927794,0.089866616,0.113937609,134.8778229,170.9603424,0.090098746,0.114201963,NO
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6816E-07,0,0,0,0,0,6.79643E-09,0,0,0,0,0.000668003,0.000668003,0,0,0.000667993,0.000667993,1,1,0.000668003,0.000668003,NO
7,10,42,23.80952454,1,14.28571415,2.941176414,45.83333206,16,0.761904776,4.5,10.71428585,5,4,20,20,1,20,2.941176414,61.97183228,8,0.800000012,0,0,3,4,6,66.66666412,1,33.33333206,2.606951952,60.9375,1,0.333333343,0.5,8.333333015,4.5,0.642857134,0.240092531,0.177799076,0.196335971,7,37.68716431,44,335.0210266,0.000180723,4.784671783,0.004679144,0.383348197,0.029411765,0.22394453,0.000255619,4.27868E-06,0.00077657,0.000696352,0.139897883,0.040738784,0.027216677,0.020214923,40.85755157,30.28334045,0.027292954,0.020229353,NO
12,14,132,10.60606098,3,25,40.84224701,70.63584137,59,0.893939376,16,12.12121201,2,0,2,0,2,100,1.537433147,88.46154022,1,1,0,0,10,11,90,12.22222233,3,30,40.30748749,71.87127686,39.5,0.877777755,0,0,9.666666985,0.805555522,0.136189327,0.022017831,0.260931015,12,3291.777832,611,567.5011597,0.022347491,1693.045532,0.00802139,33.48347092,0.40842247,0.379345685,0.031608898,0.001514,0.0012009,0.000672039,0.444046289,0.006009791,0.081857175,0.003616337,122.9032898,5.416666985,0.082099728,0.003618348,NO
7,12,42,28.5714283,1,14.28571415,15.30748653,74.83660126,15,0.714285731,1.5,3.571428537,2,0,2,0,2,100,1.136363626,80.95237732,1,1,1,50,6,7,30,23.33333397,1,16.66666603,14.97326183,77.24137878,11.5,0.766666651,0.5,1.666666627,3.875,0.553571403,0.264257014,0.047881462,0.330320835,7,554.4298096,229,462.9307556,0.003672014,235.7883453,0.004679144,5.639576912,0.153074861,0.309445679,0.005193796,0.000210853,0.000771944,0.000669344,0.134738728,0.002004901,0.038225509,0.002337798,57.32143784,3.5,0.038290873,0.002338009,NO
2,1,2,50,1,50,35.36096191,98.69403076,0.5,0.5,0,0,1,0,0,0,1,100,1.270053506,100,0,0,0,0,1,0,0,0,1,100,34.55882263,100,0,0,0,0,1.25,0.625,0.526593029,0.001582093,0.025967119,2,1837.468628,529,538.1280518,0.012505776,0,0.001336898,18.69045639,0.353609622,0.35971126,0.017688509,0,0.000668449,0.00067024,0.000668449,0.003339567,0.001336051,0.002448342,2,3.666666508,0.001336005,0.002449343,NO
13,30,156,19.23077011,3,23.07692337,46.05614853,54.2947197,63,0.807692289,7.25,4.647435665,1,0,0,0,1,100,0.935828865,100,0,0,0,0,12,26,132,19.69696999,3,25,46.05614853,54.90039825,53,0.803030312,0,0,9.692307472,0.745562136,0.107895531,0.012194912,0.175130889,13,5233.339844,689,579.3271484,0.035619844,2564.244873,0.008689839,53.23274994,0.460561484,0.387250781,0.050381675,0.002293067,0.001218573,0.000668449,0.452118605,0.000668449,0.117388189,0.001336035,176.0645142,2,0.117611565,0.001336005,NO
4,4,12,33.33333206,1,25,2.07219243,58.49056625,4,0.666666687,1.5,12.5,1,0,0,0,1,100,0.267379671,100,0,0,0,0,3,3,6,50,1,33.33333206,2.07219243,63.26530457,1.5,0.5,0,0,2,0.5,0.349701107,0.017090602,0.175881729,4,54.45728302,31,374.997406,0.000329811,11.35365868,0.002673797,0.553931296,0.020721925,0.250666708,0.000466493,1.0153E-05,0.000771871,0.000668449,0.134657025,0.000668449,0.030616352,0.001336033,45.9381218,2,0.030686788,0.001336005,NO
30,17,870,1.954023004,16,53.33333206,20.92246056,69.55555725,426.5,0.98045975,123,14.13793087,26,0,650,0,26,100,11.36363602,70.24793243,325,1,0,0,4,1,12,8.333333015,3,75,13.03475952,93.75,5.5,0.916666687,0,0,29.21666718,0.973888874,0.045590006,0.101721644,0.095529802,30,2191.042236,313,521.6531982,0.014685811,5336.396973,0.020053476,22.28695297,0.209224597,0.348698676,0.02077201,0.004772054,0.000768388,0.002544945,0.130732059,0.738011658,0.036055725,0.224490836,54.07143784,336.5766907,0.036119863,0.224834129,NO
5,9,20,45,1,20,0.802139044,29.26829338,5.5,0.550000012,0,0,2,0,2,0,2,100,0.735294104,68.75,1,1,0,0,3,3,6,50,1,33.33333206,0.735294104,44,1.5,0.5,0,0,1.699999928,0.339999974,0.420062393,0.002240039,0.447936535,5,6.463204861,12,251.822113,2.72515E-07,0.166666672,0.003342246,0.065742753,0.00802139,0.168330297,3.85453E-07,1.49041E-07,0.00067024,0.00067024,0.003340906,0.00334046,0.003228195,0.002893954,4.833333492,4.333333492,0.00322868,0.002894678,NO
10,16,90,17.77777863,3,30,45.52138901,61.40667343,37,0.822222233,7.5,8.333333015,3,1,6,16.66666603,2,66.66666412,1.470588207,62.8571434,2.5,0.833333313,0,0,7,3,42,7.142857075,5,71.42857361,45.32085419,63.12849045,19.5,0.928571403,0,0,7.400000095,0.74000001,0.138564751,0.008650417,0.171199188,10,3979.105225,681,581.8175049,0.027033899,586.713562,0.006684492,40.47486115,0.455213904,0.388915449,0.038237482,0.000524667,0.001188283,0.000673849,0.438135624,0.008682248,0.112919509,0.005285673,169.3652954,7.916667461,0.11313647,0.005288355,NO
6,6,30,20,1,16.66666603,36.29679108,94.27083588,12,0.800000012,2.5,8.333333015,1,0,0,0,1,100,0.467914432,100,0,0,0,0,5,4,20,20,1,20,36.1631012,95.0790863,8,0.800000012,0,0,4,0.666666687,0.235574856,0.004647595,0.186390162,6,1989.181885,543,543.3279419,0.013509147,609.0256958,0.004010695,20.23365974,0.362967908,0.363187134,0.019107705,0.000544619,0.001188628,0.000668449,0.43829903,0.000668449,0.081903949,0.001336008,122.9672241,2,0.082142435,0.001336005,NO
39,112,1482,7.557354927,2,5.128205299,48.59625626,39.96701431,685,0.924426436,300.25,20.2597847,12,12,132,9.090909004,3,25,2.941176414,43.56435776,60,0.909090936,11,8.333333015,28,62,756,8.201058388,2,7.142857075,48.19518661,41.89424896,347,0.917989433,25,3.306878328,34.46250153,0.88365382,0.055015154,0.04617228,0.40577662,39,8437.521484,727,601.6765747,0.057343729,9629.856445,0.026069518,85.82520294,0.48596257,0.402190238,0.081108525,0.008611465,0.00118687,0.001359202,0.437465847,0.508874238,0.123144142,0.091001861,184.6606293,136.6487122,0.123353794,0.091281705,NO
3,4,6,66.66666412,1,33.33333206,3.342246056,86.20689392,1,0.333333343,0,0,2,2,2,100,1,50,2.606951952,92.85713959,0,0,0,0,1,0,0,0,1,100,1.069518685,100,0,0,0,0,1.333333254,0.444444448,0.589409769,0.035922524,0.316666663,3,338.2785339,50,422.9916077,0.002290532,0,0.002005348,3.440918446,0.033422459,0.282748401,0.003239791,0,0.000668449,0.001360108,0.000668449,0.509202003,0.001336008,0.075798646,2,113.9055939,0.001336005,0.076089241,NO
8,8,56,14.28571415,2,25,36.8315506,76.63421631,24,0.857142866,12,21.4285717,3,0,6,0,3,100,1.136363626,100,3,1,2,33.33333206,6,7,30,23.33333397,1,16.66666603,36.69786072,77.21518707,11.5,0.766666651,2,6.666666508,6.111111164,0.763888896,0.188081965,0.05464315,0.193441018,8,2710.927734,551,550.0779419,0.018424356,809.8713989,0.005347594,27.57515144,0.368315518,0.367699146,0.026059911,0.000724225,0.001196504,0.000669344,0.442001194,0.002005348,0.076455869,0.002672049,114.8209763,4,0.076700717,0.002672011,NO
5,2,20,10,3,60,26.0026741,91.31455231,9,0.899999976,2,10,1,0,0,0,1,100,0.534759343,100,0,0,0,0,4,0,12,0,4,100,26.0026741,93.06220245,6,1,0,0,4.300000191,0.860000014,0.230887741,0.003788215,0.072795287,5,1683.841797,389,520.4295044,0.011445085,162.42836,0.003342246,17.12778664,0.260026723,0.347880691,0.016188238,0.000145251,0.001209956,0.000668896,0.448211938,0.001336452,0.084164329,0.001669827,126.3587036,2.5,0.084407948,0.001670007,NO
14,16,182,8.791209221,5,35.7142868,10.22727299,58.84615326,83,0.912087917,24,13.18681335,2,1,2,50,1,50,0.534759343,80,0.5,0.5,0,0,12,15,132,11.36363602,4,33.33333206,9.759358406,58.40000153,58.5,0.886363626,0,0,12.25,0.875,0.093324363,0.004269096,0.139808699,14,648.9743652,153,469.3963623,0.004289758,930.2984009,0.009358289,6.601269722,0.102272727,0.313767612,0.00606755,0.000831916,0.001191016,0.000669344,0.439426541,0.002004901,0.111639746,0.002337824,167.4521179,3.5,0.111858465,0.002338009,NO
6,7,30,23.33333397,1,16.66666603,36.4973259,93.81443024,11.5,0.766666651,4,13.33333302,1,0,0,0,1,100,0.534759343,100,0,0,0,0,5,6,20,30,1,20,36.36363602,94.77352142,7,0.699999988,0,0,3.666666508,0.611111104,0.241775125,0.014530913,0.196750969,6,1893.297852,546,550.5612793,0.012845334,833.730835,0.004010695,19.25834274,0.364973277,0.368022233,0.018168788,0.000745561,0.001185224,0.001358662,0.436683953,0.508679152,0.075972475,0.080179408,114.0924759,120.4584579,0.076214075,0.080466568,NO
8,17,56,30.3571434,1,12.5,40.37433243,77.83505249,19.5,0.696428597,7.199999809,12.85714245,2,1,2,50,1,50,1.737967968,86.66666412,0.5,0.5,0,0,6,9,30,30,1,16.66666603,40.17379761,80.56300354,10.5,0.699999988,0,0,5.3125,0.6640625,0.193564251,0.025659623,0.228241801,8,3162.072021,604,556.8110352,0.021519767,286.9335022,0.005347594,32.16412354,0.403743327,0.372199893,0.030438144,0.000256589,0.001186668,0.001360103,0.437369853,0.509199739,0.104483947,0.103770733,156.7451019,155.7507935,0.104706146,0.104041949,NO
9,15,72,20.83333397,1,11.11111069,36.8315506,62.61363602,28.5,0.791666687,8,11.11111069,2,0,2,0,2,100,1.604278088,82.75862122,1,1,0,0,7,10,42,23.80952454,2,28.5714283,36.22994614,63.68977737,16,0.761904776,0,0,6.44444418,0.716049373,0.138040856,0.0034381,0.112527281,9,3520.479492,551,559.9851074,0.023938065,647.076416,0.006016043,35.80979156,0.368315518,0.37432161,0.033858649,0.000578646,0.001185782,0.001359131,0.436949223,0.508848786,0.090422027,0.085253142,135.708725,128.0486755,0.090653792,0.08553686,NO
1,0,0,0,1,100,0.601604283,100,0,0,0,0,1,0,0,0,1,100,0.601604283,100,0,0,0,0,1,0,0,0,1,100,0.601604283,100,0,0,0,0,1,1,1,1,0,1,117.9676208,9,415.8213196,0.000798295,0,0.000668449,1.199948907,0.006016043,0.277955413,0.00112913,0,0.001190723,0.000670239,0.439288557,0.00333912,0.069830582,0.002336911,104.9070969,3.5,0.070078224,0.002338009,YES
6,4,30,13.33333302,2,33.33333206,35.36096191,95.31531525,13,0.866666675,4,13.33333302,1,0,0,0,1,100,0.133689836,100,0,0,0,0,5,3,20,15,2,40,35.36096191,95.66003418,8.5,0.850000024,0,0,4.666666508,0.777777791,0.30072397,0.092293739,0.291989028,6,1780.42334,529,540.3968506,0.012080781,1933.742798,0.004010695,18.11019897,0.353609622,0.36122784,0.017087385,0.001729243,0.000675666,0.000668449,0.011348901,0.000668449,0.006253075,0.001336006,9.366666794,2,0.006256958,0.001336005,NO
4,2,12,16.66666603,2,50,40.30748749,68.05869293,5,0.833333313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,12,16.66666603,2,50,40.30748749,68.05869293,5,0.833333313,0,0,3,0.75,0.2915169,0.003274209,0.078608558,4,3095.458496,603,555.8942871,0.021070398,127.4373398,0.002673797,31.48653984,0.403074861,0.371587098,0.029802544,0.00011396,0.001186899,0.000668003,0.437480152,0,0.076094218,0.000667993,114.2752914,1,0.076336198,0.000668003,NO
5,6,20,30,1,20,35.62834167,94.16960907,7,0.699999988,0.5,2.5,1,0,0,0,1,100,0.802139044,100,0,0,0,0,4,3,12,25,1,25,35.49465179,95.84837341,4.5,0.75,0,0,2.599999905,0.519999981,0.288359761,0.002226433,0.199662581,5,1877.180298,533,542.0302734,0.012747924,223.9142303,0.003342246,19.09439659,0.356283426,0.362319708,0.01803101,0.000200234,0.000770614,0.000672488,0.133245096,0.006674222,0.026323507,0.003192541,39.5146904,4.783333302,0.026395919,0.00319528,YES
