@RELATION xerces-1.3-NETmetrics

@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,0.999620855,115,152.8497467,0.017594781,161.6150208,0.008791209,0.848448277,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,1.002385378,115,152.8497467,0.017594781,161.6150208,0.008791209,0.850794673,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,1.001207232,115,152.8497467,0.017594781,161.6150208,0.008791209,0.849794745,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,1.003339291,115,152.8497467,0.017594781,161.6150208,0.008791209,0.851604342,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,0.999290705,115,152.8497467,0.017594781,161.6150208,0.008791209,0.848168015,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,1.002482772,115,152.8497467,0.017594781,161.6150208,0.008791209,0.850877345,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,0.998635888,115,152.8497467,0.017594781,161.6150208,0.008791209,0.847612262,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,0.997612953,115,152.8497467,0.017594781,161.6150208,0.008791209,0.846744001,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,0.998397112,115,152.8497467,0.017594781,161.6150208,0.008791209,0.847409606,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,0.996552765,115,152.8497467,0.017594781,161.6150208,0.008791209,0.84584415,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,0.995939374,115,152.8497467,0.017594781,161.6150208,0.008791209,0.845323503,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,0.997177422,115,152.8497467,0.017594781,161.6150208,0.008791209,0.846374333,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,1.001336932,115,152.8497467,0.017594781,161.6150208,0.008791209,0.849904835,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,0.997893572,115,152.8497467,0.017594781,161.6150208,0.008791209,0.846982181,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,0.996296763,115,152.8497467,0.017594781,161.6150208,0.008791209,0.845626891,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,0.997428894,115,152.8497467,0.017594781,161.6150208,0.008791209,0.846587777,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,1.000883341,115,152.8497467,0.017594781,161.6150208,0.008791209,0.849519789,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,0.998675406,115,152.8497467,0.017594781,161.6150208,0.008791209,0.84764576,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,1.000028729,115,152.8497467,0.017594781,161.6150208,0.008791209,0.84879446,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,0.996530831,115,152.8497467,0.017594781,161.6150208,0.008791209,0.845825553,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,1.000971437,115,152.8497467,0.017594781,161.6150208,0.008791209,0.849594593,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,0.997111797,115,152.8497467,0.017594781,161.6150208,0.008791209,0.846318662,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,25.27472496,58.9743576,4.5,0.75,0,0,3.25,0.8125,0.266671777,0.000653129,0.032570891,4,0.998627365,115,152.8497467,0.017594781,161.6150208,0.008791209,0.84760499,0.252747267,0.335933506,0.024886535,0.001564748,0.00270727,0.002192982,0.190384611,0,0.074594446,0.002192977,34.13334274,1,0.074853823,0.002192982,NO
27,152,702,21.65242195,1,3.703703642,43.73626328,26.25329781,275,0.783475757,73.32618713,10.44532585,9,20,72,27.77777863,1,11.11111069,23.29670334,40,26,0.722222209,0.5,0.694444418,20,90,380,23.68420982,1,5,41.97802353,30.4625206,145,0.763157904,19.96666718,5.254385948,19.25862122,0.713282228,0.096305728,0.09315151,0.50649339,28,0.861805499,199,190.7829437,0.155934289,477.8843994,0.061538462,0.731474698,0.437362641,0.419303179,0.22055769,0.004626852,0.00266562,0.003337784,0.177699059,0.343739152,0.110594027,0.144554153,50.5,66.1190567,0.110745616,0.144997925,NO
5,12,20,60,1,20,20.43955994,44.49760818,4,0.400000006,0.25,1.25,2,1,2,50,1,50,17.1428566,91.76470947,0.5,0.5,0,0,4,9,12,75,1,25,20.21977997,45.77114487,1.5,0.25,0,0,2.166666508,0.433333308,0.291071683,0.12953043,0.147923142,6,0.998931587,93,148.4499664,0.04138276,1.842485428,0.013186813,0.847863197,0.204395607,0.326263666,0.058532901,1.78388E-05,0.002665042,0.003336951,0.177520722,0.343575299,0.086051904,0.130855769,39.33333206,59.88573074,0.086257309,0.131328359,YES
11,41,110,37.27272797,1,9.090909004,41.09889984,39.78723526,34.5,0.627272725,1.5,1.363636374,1,0,0,0,1,100,24.17582512,99.09909821,0,0,0,0,11,41,110,37.27272797,1,9.090909004,41.09889984,39.78723526,34.5,0.627272725,1.5,1.363636374,6.375,0.579545438,0.148937374,0.051832471,0.242632732,12,2.972145796,187,176.9163666,0.085584238,79.25209045,0.026373627,2.522668362,0.410989016,0.388827175,0.121052667,0.000767315,0.002665183,0.003337588,0.177564099,0.343700618,0.094476812,0.145288154,43.16666794,66.45316315,0.094663747,0.145730615,YES
4,4,12,33.33333206,1,25,17.1428566,74.2857132,4,0.666666687,1,8.333333015,2,1,2,50,1,50,16.92307663,91.66666412,0.5,0.5,0,0,3,3,6,50,1,33.33333206,16.92307663,78.57142639,1.5,0.5,0,0,2.599999905,0.649999976,0.363847107,0.257607728,0.103571437,4,0.75103575,78,142.3998718,0.019907793,1.018965483,0.008791209,0.637456656,0.171428576,0.312966764,0.028158123,9.86557E-06,0.002664621,0.003336951,0.17739059,0.343575299,0.079202093,0.130855769,36.21666718,59.88573074,0.079422519,0.131328359,NO
19,67,342,19.59064293,1,5.263157845,24.17582512,26.7639904,137.5,0.80409354,25.83333397,7.553606033,9,5,72,6.944444656,4,44.44444275,9.230769157,43.29896927,33.5,0.930555582,0,0,10,26,90,28.88888931,1,10,23.73626328,34.39490509,32,0.711111128,0,0,15,0.789473712,0.117291883,0.093523525,0.402685195,20,0.913099885,110,160.4331818,0.09026131,101.1503372,0.043956045,0.775011837,0.241758242,0.352600396,0.127668053,0.000979332,0.002664793,0.003334457,0.177443609,0.34308368,0.088359609,0.11389599,40.38333511,52.16902924,0.088559948,0.114405766,NO
15,65,210,30.95238113,1,6.666666508,42.8571434,33.44768524,72.5,0.690476179,4.076190472,1.941043139,14,51,182,28.02197838,1,7.142857075,41.31867981,36.71875,65.5,0.719780207,4.076190472,2.239665031,3,4,6,66.66666412,1,33.33333206,22.19780159,49.26829147,1,0.333333343,0,0,9.617647171,0.641176462,0.118025981,0.08093553,0.264493495,16,-0.21327734,195,182.199646,0.108906791,80.65489197,0.035164837,-0.181023419,0.428571433,0.400438786,0.154040724,0.000780896,0.002664668,0.003339425,0.177405059,0.34406206,0.080300994,0.176641181,36.71667099,80.71904755,0.080519013,0.177015454,NO
5,5,20,25,1,20,18.24175835,67.47967529,7.5,0.75,3.5,17.5,2,1,2,50,1,50,16.92307663,91.66666412,0.5,0.5,0,0,4,3,12,25,1,25,18.02197838,70.68965149,4.5,0.75,2,16.66666603,3.333333254,0.666666687,0.295901716,0.160624832,0.143955648,5,0.733988643,83,143.8998566,0.022872144,3.077960968,0.010989011,0.622987568,0.182417586,0.316263407,0.032350983,2.98007E-05,0.002664668,0.003336951,0.177405059,0.343575299,0.081033595,0.130855769,37.04999924,59.88573074,0.081249997,0.131328359,NO
11,40,110,36.36363602,1,9.090909004,25.49450493,30.4461937,35,0.636363626,8.5,7.727272511,3,1,6,16.66666603,2,66.66666412,17.58241844,84.21052551,2.5,0.833333313,1,16.66666603,9,31,72,43.05555725,1,11.11111069,25.49450493,31.95592308,20.5,0.569444418,0,0,6.125,0.556818187,0.160940215,0.064754263,0.284805089,12,3.395631075,116,165.4164124,0.07779099,70.914505,0.026373627,2.88210988,0.25494507,0.363552541,0.11002969,0.000686591,0.002664777,0.003337,0.177438781,0.343584925,0.087260708,0.13232097,39.88333893,60.55239487,0.087463461,0.132790342,YES
6,17,30,56.66666794,1,16.66666603,38.90110016,51.7543869,6.5,0.433333337,0,0,3,3,6,50,1,33.33333206,35.16483688,82.47422791,1.5,0.5,0,0,4,7,12,58.33333206,1,25,36.92307663,64.86486816,2.5,0.416666657,0,0,2.785714149,0.464285702,0.254194468,0.096651688,0.186131462,7,-1.608877778,177,170.3496857,0.058049146,1.063654542,0.015384615,-1.365567327,0.389010996,0.374394923,0.082106292,1.02982E-05,0.002664262,0.003339033,0.177279741,0.343984962,0.071876101,0.162721768,32.88333893,74.38571167,0.072112583,0.163126558,NO
6,12,30,40,1,16.66666603,27.69230843,49.41176605,9,0.600000024,0.333333343,1.111111164,1,0,0,0,1,100,5.714285851,96.29629517,0,0,0,0,6,12,30,40,1,16.66666603,27.69230843,49.41176605,9,0.600000024,0.333333343,1.111111164,3.571428537,0.59523809,0.221362188,0.10233447,0.104600869,7,2.6076684,126,160.3832245,0.043381814,97.78594208,0.015384615,2.213310957,0.27692309,0.352490604,0.061360415,0.000946758,0.002665401,0.003333651,0.177631572,0.342924625,0.095209412,0.099793442,43.5,45.75237274,0.095394738,0.100334153,YES
7,16,42,38.09523773,1,14.28571415,27.69230843,48.27586365,13,0.619047642,0.833333313,1.984126925,1,0,0,0,1,100,5.714285851,96.29629517,0,0,0,0,7,16,42,38.09523773,1,14.28571415,27.69230843,48.27586365,13,0.619047642,0.833333313,1.984126925,4.375,0.625,0.214055091,0.07193327,0.183892235,8,1.404088736,126,160.8832245,0.045303755,147.726059,0.017582418,1.1917485,0.27692309,0.353589505,0.06407886,0.001430276,0.002665417,0.003333651,0.1776364,0.342924625,0.096308313,0.099793442,44,45.75237274,0.096491225,0.100334153,YES
6,9,30,30,1,16.66666603,19.3406601,43.56435776,10.5,0.699999988,1.5,5,1,0,0,0,1,100,5.714285851,96.29629517,0,0,0,0,6,9,30,30,1,16.66666603,19.3406601,43.56435776,10.5,0.699999988,1.5,5,4.214285851,0.702380955,0.228068694,0.098868877,0.120626196,7,3.35822463,88,148.1165924,0.038308509,7.8229146,0.015384615,2.850360632,0.193406597,0.325530976,0.054184593,7.57411E-05,0.002665354,0.003333651,0.177617118,0.342924625,0.094110519,0.099793442,43,45.75237274,0.094298244,0.100334153,YES
6,10,30,33.33333206,1,16.66666603,19.56044006,43.84236526,10,0.666666687,1.5,5,1,0,0,0,1,100,5.714285851,96.29629517,0,0,0,0,6,10,30,33.33333206,1,16.66666603,19.56044006,43.84236526,10,0.666666687,1.5,5,4,0.666666627,0.233783647,0.084152631,0.142430708,7,-0.036585357,89,148.2832642,0.038446184,7.023083687,0.015384615,-0.031052556,0.195604399,0.325897276,0.054379325,6.79971E-05,0.00266537,0.003333651,0.177621946,0.342924625,0.094476819,0.099793442,43.16666794,45.75237274,0.094663747,0.100334153,YES
26,116,650,17.84615326,1,3.846153736,49.23077011,33.13609314,267,0.821538448,317.4333191,48.83589554,16,11,240,4.583333492,6,37.5,18.02197838,37.27272797,114.5,0.954166651,208,86.66666412,24,95,552,17.21014404,1,4.166666508,48.35165024,36.30363083,228.5,0.827898562,288.75,52.30978394,21.375,0.822115362,0.100372359,0.099866062,0.490407497,27,0.447669953,224,195.0328064,0.130828142,2225.901367,0.05934066,0.379968852,0.492307693,0.428643525,0.185046881,0.021551061,0.002665745,0.003337465,0.177737623,0.343676478,0.116454832,0.145360008,53.16666794,66.48571777,0.11659357,0.145802006,YES
10,33,90,36.66666794,1,10,31.64835167,35.03649521,28.5,0.633333325,1.033333302,1.148148179,1,0,0,0,1,100,5.714285851,96.29629517,0,0,0,0,10,33,90,36.66666794,1,10,31.64835167,35.03649521,28.5,0.633333325,1.033333302,1.148148179,6.136363506,0.613636374,0.153888449,0.056153625,0.204595312,11,-0.961216331,144,167.2332001,0.076349415,229.41008,0.024175825,-0.815851629,0.316483527,0.367545485,0.107990682,0.002221136,0.002665448,0.003333651,0.177646041,0.342924625,0.099238724,0.099793442,45.33333588,45.75237274,0.099415213,0.100334153,YES
8,25,56,44.6428566,1,12.5,22.8571434,33.33333206,15.5,0.553571403,2,3.571428537,1,0,0,0,1,100,5.714285851,96.29629517,0,0,0,0,8,25,56,44.6428566,1,12.5,22.8571434,33.33333206,15.5,0.553571403,2,3.571428537,4.44444418,0.555555522,0.193407103,0.053895798,0.211918771,9,0.606348395,104,156.4998932,0.063412264,1.885968566,0.01978022,0.514650345,0.22857143,0.343955815,0.089692026,1.82598E-05,0.002665386,0.003333651,0.177626759,0.342924625,0.096308313,0.099793442,44,45.75237274,0.096491225,0.100334153,YES
9,29,72,40.27777863,1,11.11111069,47.03296661,45.72649384,21.5,0.597222209,0.200000003,0.277777791,1,0,0,0,1,100,5.714285851,96.29629517,0,0,0,0,9,29,72,40.27777863,1,11.11111069,47.03296661,45.72649384,21.5,0.597222209,0.200000003,0.277777791,5.400000095,0.599999964,0.155404955,0.065072104,0.145226732,10,4.553143501,214,183.5162506,0.0760464,1059.618408,0.021978023,3.86457181,0.470329672,0.403332412,0.107562095,0.01025917,0.002665464,0.003333651,0.177650854,0.342924625,0.098872416,0.099793442,45.16666412,45.75237274,0.099049702,0.100334153,YES
10,34,90,37.77777863,1,10,47.03296661,45.05263138,28,0.622222245,0.699999988,0.777777791,1,0,0,0,1,100,5.714285851,96.29629517,0,0,0,0,10,34,90,37.77777863,1,10,47.03296661,45.05263138,28,0.622222245,0.699999988,0.777777791,6.272727013,0.627272725,0.153294623,0.05299969,0.203356102,11,2.369361639,214,184.0162506,0.078722484,1112.634277,0.024175825,2.01104331,0.470329672,0.404431313,0.111347221,0.010772468,0.002665479,0.003333651,0.177655667,0.342924625,0.099971317,0.099793442,45.66666412,45.75237274,0.100146197,0.100334153,YES
7,16,42,38.09523773,1,14.28571415,28.5714283,47.10144806,13,0.619047642,0.5,1.190476179,1,0,0,0,1,100,5.714285851,96.29629517,0,0,0,0,7,16,42,38.09523773,1,14.28571415,28.5714283,47.10144806,13,0.619047642,0.5,1.190476179,4.3125,0.616071403,0.203462541,0.079842247,0.150906727,8,0.962667584,130,161.799881,0.048357595,124.1760941,0.017582418,0.817083418,0.285714298,0.355604142,0.068398297,0.001202266,0.002665386,0.003333651,0.177626759,0.342924625,0.095575713,0.099793442,43.66666794,45.75237274,0.095760234,0.100334153,YES
10,32,90,35.55555725,1,10,22.8571434,30.32069969,29,0.644444466,1.75,1.944444418,1,0,0,0,1,100,5.714285851,96.29629517,0,0,0,0,10,32,90,35.55555725,1,10,22.8571434,30.32069969,29,0.644444466,1.75,1.944444418,6.363636494,0.636363626,0.15894337,0.051108047,0.225937203,11,-1.949815035,104,157.4998932,0.070638418,5.480922222,0.024175825,-1.654944658,0.22857143,0.346153617,0.099912897,5.3066E-05,0.002665401,0.003333651,0.177631572,0.342924625,0.098139822,0.099793442,44.83333588,45.75237274,0.098318718,0.100334153,YES
17,46,272,16.91176414,1,5.882352829,20.21977997,33.33333206,113,0.83088237,3.5,1.286764741,16,38,240,15.83333302,1,6.25,14.06593418,31.21951294,101,0.841666639,0,0,1,0,0,0,1,100,15.60439587,100,0,0,0,0,14.29411793,0.840830445,0.139672548,0.233341008,0.341830283,17,2.054970741,92,158.7498779,0.065072812,50.60284424,0.037362639,1.744197607,0.202197805,0.348900825,0.092040755,0.000489934,0.002272421,0.003348149,0.035034701,0.345777899,0.016584726,0.14356032,7.583333969,65.66905212,0.016630119,0.14401108,YES
6,9,30,30,1,16.66666603,27.47252655,53.41880417,10.5,0.699999988,0.5,1.666666627,1,0,0,0,1,100,5.714285851,96.29629517,0,0,0,0,6,9,30,30,1,16.66666603,27.47252655,53.41880417,10.5,0.699999988,0.5,1.666666627,4.142857075,0.690476179,0.225926965,0.094888262,0.118301183,7,0.147458687,125,160.216568,0.038137037,99.37089539,0.015384615,0.125158519,0.274725288,0.352124333,0.053942062,0.000962104,0.00266537,0.003333651,0.177621946,0.342924625,0.094476812,0.099793442,43.16666794,45.75237274,0.094663747,0.100334153,YES
6,11,30,36.66666794,1,16.66666603,19.3406601,42.92683029,9.5,0.633333325,1.5,5,1,0,0,0,1,100,5.714285851,96.29629517,0,0,0,0,6,11,30,36.66666794,1,16.66666603,19.3406601,42.92683029,9.5,0.633333325,1.5,5,3.857142687,0.642857134,0.237540036,0.077394538,0.155056104,7,1.862443209,88,148.1165924,0.039125402,4.27946043,0.015384615,1.58078599,0.193406597,0.325530976,0.055340029,4.14335E-05,0.002665354,0.003333651,0.177617118,0.342924625,0.094110519,0.099793442,43,45.75237274,0.094298244,0.100334153,YES
6,11,30,36.66666794,1,16.66666603,19.56044006,41.78403854,9.5,0.633333325,1.5,5,1,0,0,0,1,100,5.714285851,96.29629517,0,0,0,0,6,11,30,36.66666794,1,16.66666603,19.56044006,41.78403854,9.5,0.633333325,1.5,5,3.857142687,0.642857134,0.221009552,0.089819662,0.109137721,7,1.204039931,89,148.2832642,0.04166121,2.300231695,0.015384615,1.021952987,0.195604399,0.325897276,0.058926746,2.22707E-05,0.00266537,0.003333651,0.177621946,0.342924625,0.094476819,0.099793442,43.16666794,45.75237274,0.094663747,0.100334153,YES
